kind,name,layer,role,source_idx,offset_start,offset_end,entries,resident_mib,read_gib,prompts,prompt_coverage,rows,hit_batches,dominant_batches,ram_only_batches,mixed_risk_batches,proportional_wait_ms,full_or_dominant_wait_ms,wait_ms_per_gib_resident,read_gib_per_gib_resident,vram_overlap_entries,vram_overlap_mib,resident_after_vram_overlap_mib,proportional_wait_ms_per_token,full_or_dominant_wait_ms_per_token
layer_upgate,blk.33.upgate,33,upgate,,,,422,2077.56,7.663,2,1.000,1594,358,0,358,0,0.000,0.000,0.000,3.777,35,174.47,1903.09,0.000,0.000
layer_all,blk.33.all,33,all,,,,633,3347.12,13.086,2,1.000,2517,538,0,538,0,0.000,0.000,0.000,4.003,45,234.63,3112.49,0.000,0.000
layer_role,blk.33.gate,33,gate,,,,211,1131.09,4.172,2,1.000,797,179,0,179,0,0.000,0.000,0.000,3.777,20,107.20,1023.90,0.000,0.000
layer_role,blk.33.down,33,down,,,,211,1269.56,5.423,2,1.000,923,180,0,180,0,0.000,0.000,0.000,4.374,10,60.16,1209.40,0.000,0.000
layer_role,blk.34.up,34,up,,,,210,941.99,3.324,2,1.000,759,178,0,178,0,0.000,0.000,0.000,3.614,16,71.75,870.24,0.000,0.000
layer_upgate,blk.34.upgate,34,upgate,,,,420,2067.73,7.298,2,1.000,1518,356,0,356,0,0.000,0.000,0.000,3.614,36,178.95,1888.79,0.000,0.000
layer_all,blk.34.all,34,all,,,,630,3331.29,12.609,2,1.000,2422,536,0,536,0,0.000,0.000,0.000,3.876,45,233.09,3098.20,0.000,0.000
layer_role,blk.34.gate,34,gate,,,,210,1125.74,3.973,2,1.000,759,178,0,178,0,0.000,0.000,0.000,3.614,20,107.19,1018.55,0.000,0.000
layer_role,blk.34.down,34,down,,,,210,1263.55,5.311,2,1.000,904,180,0,180,0,0.000,0.000,0.000,4.304,9,54.14,1209.41,0.000,0.000
layer_role,blk.35.up,35,up,,,,201,901.64,2.930,2,1.000,669,177,0,177,0,0.000,0.000,0.000,3.328,17,76.25,825.39,0.000,0.000
layer_upgate,blk.35.upgate,35,upgate,,,,402,1979.15,6.438,2,1.000,1339,354,0,354,0,0.000,0.000,0.000,3.331,38,188.82,1790.33,0.000,0.000
layer_all,blk.35.all,35,all,,,,603,3188.57,11.114,2,1.000,2135,532,0,532,0,0.000,0.000,0.000,3.569,49,255.00,2933.56,0.000,0.000
layer_role,blk.35.gate,35,gate,,,,201,1077.51,3.507,2,1.000,670,177,0,177,0,0.000,0.000,0.000,3.333,21,112.57,964.95,0.000,0.000
layer_role,blk.35.down,35,down,,,,201,1209.42,4.677,2,1.000,796,178,0,178,0,0.000,0.000,0.000,3.960,11,66.19,1143.23,0.000,0.000
layer_role,blk.36.up,36,up,,,,216,968.93,3.412,2,1.000,779,180,0,180,0,0.000,0.000,0.000,3.606,14,62.79,906.14,0.000,0.000
layer_upgate,blk.36.upgate,36,upgate,,,,432,2126.85,7.485,2,1.000,1557,360,0,360,0,0.000,0.000,0.000,3.604,38,191.43,1935.43,0.000,0.000
layer_all,blk.36.all,36,all,,,,648,3426.53,12.802,2,1.000,2462,540,0,540,0,0.000,0.000,0.000,3.826,47,245.57,3180.96,0.000,0.000
layer_role,blk.36.gate,36,gate,,,,216,1157.93,4.073,2,1.000,778,180,0,180,0,0.000,0.000,0.000,3.602,24,128.64,1029.29,0.000,0.000
layer_role,blk.36.down,36,down,,,,216,1299.68,5.317,2,1.000,905,180,0,180,0,0.000,0.000,0.000,4.189,9,54.14,1245.53,0.000,0.000
layer_role,blk.37.up,37,up,,,,178,798.43,2.746,2,1.000,627,175,0,175,0,0.000,0.000,0.000,3.522,17,76.24,722.19,0.000,0.000
layer_upgate,blk.37.upgate,37,upgate,,,,356,1752.61,6.028,2,1.000,1254,350,0,350,0,0.000,0.000,0.000,3.522,37,183.43,1569.18,0.000,0.000
layer_all,blk.37.all,37,all,,,,534,2823.60,10.529,2,1.000,2020,530,0,530,0,0.000,0.000,0.000,3.818,45,231.56,2592.04,0.000,0.000
layer_role,blk.37.gate,37,gate,,,,178,954.18,3.282,2,1.000,627,175,0,175,0,0.000,0.000,0.000,3.522,20,107.20,846.98,0.000,0.000
layer_role,blk.37.down,37,down,,,,178,1070.99,4.500,2,1.000,766,180,0,180,0,0.000,0.000,0.000,4.303,8,48.12,1022.87,0.000,0.000
layer_role,blk.38.up,38,up,,,,204,915.07,3.123,2,1.000,713,178,0,178,0,0.000,0.000,0.000,3.495,19,85.23,829.84,0.000,0.000
layer_upgate,blk.38.upgate,38,upgate,,,,408,2008.63,6.855,2,1.000,1426,356,0,356,0,0.000,0.000,0.000,3.495,45,224.60,1784.04,0.000,0.000
layer_all,blk.38.all,38,all,,,,612,3236.07,11.855,2,1.000,2277,536,0,536,0,0.000,0.000,0.000,3.751,56,290.78,2945.29,0.000,0.000
layer_role,blk.38.gate,38,gate,,,,204,1093.57,3.732,2,1.000,713,178,0,178,0,0.000,0.000,0.000,3.495,26,139.37,954.20,0.000,0.000
layer_role,blk.38.down,38,down,,,,204,1227.44,5.000,2,1.000,851,180,0,180,0,0.000,0.000,0.000,4.171,11,66.18,1161.26,0.000,0.000
layer_role,blk.39.up,39,up,,,,198,888.16,2.939,2,1.000,671,176,0,176,0,0.000,0.000,0.000,3.389,15,67.27,820.88,0.000,0.000
layer_upgate,blk.39.upgate,39,upgate,,,,396,1949.56,6.451,2,1.000,1342,352,0,352,0,0.000,0.000,0.000,3.389,33,163.75,1785.81,0.000,0.000
layer_all,blk.39.all,39,all,,,,594,3140.91,11.181,2,1.000,2147,532,0,532,0,0.000,0.000,0.000,3.645,46,241.96,2898.94,0.000,0.000
layer_role,blk.39.gate,39,gate,,,,198,1061.41,3.512,2,1.000,671,176,0,176,0,0.000,0.000,0.000,3.389,18,96.48,964.93,0.000,0.000
layer_role,blk.39.down,39,down,,,,198,1191.34,4.730,2,1.000,805,180,0,180,0,0.000,0.000,0.000,4.065,13,78.21,1113.13,0.000,0.000
layer_role,blk.40.up,40,up,,,,210,942.04,2.887,2,1.000,659,178,0,178,0,0.000,0.000,0.000,3.138,16,71.77,870.27,0.000,0.000
layer_upgate,blk.40.upgate,40,upgate,,,,420,2067.82,6.336,2,1.000,1318,356,0,356,0,0.000,0.000,0.000,3.138,35,173.62,1894.20,0.000,0.000
layer_all,blk.40.all,40,all,,,,630,3331.42,11.060,2,1.000,2122,536,0,536,0,0.000,0.000,0.000,3.400,44,227.78,3103.64,0.000,0.000
layer_role,blk.40.gate,40,gate,,,,210,1125.79,3.450,2,1.000,659,178,0,178,0,0.000,0.000,0.000,3.138,19,101.85,1023.93,0.000,0.000
layer_role,blk.40.down,40,down,,,,210,1263.60,4.724,2,1.000,804,180,0,180,0,0.000,0.000,0.000,3.828,9,54.16,1209.44,0.000,0.000
layer_role,blk.41.up,41,up,,,,214,959.96,2.873,2,1.000,656,179,0,179,0,0.000,0.000,0.000,3.065,12,53.82,906.14,0.000,0.000
layer_upgate,blk.41.upgate,41,upgate,,,,428,2107.17,6.307,2,1.000,1312,358,0,358,0,0.000,0.000,0.000,3.065,30,150.31,1956.86,0.000,0.000
layer_all,blk.41.all,41,all,,,,642,3394.82,10.937,2,1.000,2100,537,0,537,0,0.000,0.000,0.000,3.299,39,204.46,3190.36,0.000,0.000
layer_role,blk.41.gate,41,gate,,,,214,1147.21,3.434,2,1.000,656,179,0,179,0,0.000,0.000,0.000,3.065,18,96.48,1050.73,0.000,0.000
layer_role,blk.41.down,41,down,,,,214,1287.65,4.630,2,1.000,788,179,0,179,0,0.000,0.000,0.000,3.682,9,54.15,1233.50,0.000,0.000
layer_role,blk.42.up,42,up,,,,195,874.71,2.720,2,1.000,621,175,0,175,0,0.000,0.000,0.000,3.184,16,71.76,802.95,0.000,0.000
layer_upgate,blk.42.upgate,42,upgate,,,,390,1920.04,5.971,2,1.000,1242,350,0,350,0,0.000,0.000,0.000,3.184,37,184.32,1735.72,0.000,0.000
layer_all,blk.42.all,42,all,,,,585,3093.34,10.354,2,1.000,1988,529,0,529,0,0.000,0.000,0.000,3.427,49,256.52,2836.82,0.000,0.000
layer_role,blk.42.gate,42,gate,,,,195,1045.33,3.251,2,1.000,621,175,0,175,0,0.000,0.000,0.000,3.184,21,112.56,932.77,0.000,0.000
layer_role,blk.42.down,42,down,,,,195,1173.30,4.383,2,1.000,746,179,0,179,0,0.000,0.000,0.000,3.825,12,72.20,1101.10,0.000,0.000
layer_role,blk.43.up,43,up,,,,225,1009.35,3.189,2,1.000,728,179,0,179,0,0.000,0.000,0.000,3.235,13,58.31,951.04,0.000,0.000
layer_upgate,blk.43.upgate,43,upgate,,,,450,2215.58,7.000,2,1.000,1456,358,0,358,0,0.000,0.000,0.000,3.235,31,154.80,2060.78,0.000,0.000
layer_all,blk.43.all,43,all,,,,675,3569.46,12.082,2,1.000,2321,538,0,538,0,0.000,0.000,0.000,3.466,37,190.90,3378.56,0.000,0.000
layer_role,blk.43.gate,43,gate,,,,225,1206.23,3.811,2,1.000,728,179,0,179,0,0.000,0.000,0.000,3.235,18,96.48,1109.74,0.000,0.000
layer_role,blk.43.down,43,down,,,,225,1353.88,5.082,2,1.000,865,180,0,180,0,0.000,0.000,0.000,3.844,6,36.10,1317.78,0.000,0.000
layer_role,blk.44.up,44,up,,,,220,986.86,3.149,2,1.000,719,179,0,179,0,0.000,0.000,0.000,3.268,12,53.82,933.04,0.000,0.000
layer_upgate,blk.44.upgate,44,upgate,,,,440,2166.21,6.913,2,1.000,1438,358,0,358,0,0.000,0.000,0.000,3.268,30,150.30,2015.91,0.000,0.000
layer_all,blk.44.all,44,all,,,,660,3489.94,11.878,2,1.000,2283,538,0,538,0,0.000,0.000,0.000,3.485,37,192.42,3297.52,0.000,0.000
layer_role,blk.44.gate,44,gate,,,,220,1179.36,3.764,2,1.000,719,179,0,179,0,0.000,0.000,0.000,3.268,18,96.48,1082.88,0.000,0.000
layer_role,blk.44.down,44,down,,,,220,1323.73,4.965,2,1.000,845,180,0,180,0,0.000,0.000,0.000,3.841,7,42.12,1281.61,0.000,0.000
layer_role,blk.45.up,45,up,,,,221,991.39,3.005,2,1.000,686,178,0,178,0,0.000,0.000,0.000,3.104,12,53.81,937.57,0.000,0.000
layer_upgate,blk.45.upgate,45,upgate,,,,442,2176.15,6.596,2,1.000,1372,356,0,356,0,0.000,0.000,0.000,3.104,27,134.21,2041.94,0.000,0.000
layer_all,blk.45.all,45,all,,,,663,3505.94,11.326,2,1.000,2177,536,0,536,0,0.000,0.000,0.000,3.308,35,182.33,3323.61,0.000,0.000
layer_role,blk.45.gate,45,gate,,,,221,1184.76,3.591,2,1.000,686,178,0,178,0,0.000,0.000,0.000,3.104,15,80.39,1104.37,0.000,0.000
layer_role,blk.45.down,45,down,,,,221,1329.79,4.730,2,1.000,805,180,0,180,0,0.000,0.000,0.000,3.642,8,48.12,1281.67,0.000,0.000
layer_role,blk.46.up,46,up,,,,206,924.08,2.935,2,1.000,670,177,0,177,0,0.000,0.000,0.000,3.252,12,53.82,870.27,0.000,0.000
layer_upgate,blk.46.upgate,46,upgate,,,,412,2028.41,6.442,2,1.000,1340,354,0,354,0,0.000,0.000,0.000,3.252,27,134.21,1894.20,0.000,0.000
layer_all,blk.46.all,46,all,,,,618,3267.93,11.119,2,1.000,2136,534,0,534,0,0.000,0.000,0.000,3.484,34,176.32,3091.61,0.000,0.000
layer_role,blk.46.gate,46,gate,,,,206,1104.33,3.507,2,1.000,670,177,0,177,0,0.000,0.000,0.000,3.252,15,80.39,1023.94,0.000,0.000
layer_role,blk.46.down,46,down,,,,206,1239.52,4.677,2,1.000,796,180,0,180,0,0.000,0.000,0.000,3.864,7,42.11,1197.41,0.000,0.000
layer_role,blk.47.up,47,up,,,,219,982.38,2.970,2,1.000,678,177,0,177,0,0.000,0.000,0.000,3.096,12,53.82,928.55,0.000,0.000
layer_upgate,blk.47.upgate,47,upgate,,,,438,2156.38,6.519,2,1.000,1356,354,0,354,0,0.000,0.000,0.000,3.096,26,128.87,2027.52,0.000,0.000
layer_all,blk.47.all,47,all,,,,657,3474.11,11.243,2,1.000,2160,533,0,533,0,0.000,0.000,0.000,3.314,36,189.04,3285.07,0.000,0.000
layer_role,blk.47.gate,47,gate,,,,219,1174.00,3.549,2,1.000,678,177,0,177,0,0.000,0.000,0.000,3.096,14,75.04,1098.96,0.000,0.000
layer_role,blk.47.down,47,down,,,,219,1317.72,4.724,2,1.000,804,179,0,179,0,0.000,0.000,0.000,3.671,10,60.17,1257.55,0.000,0.000
layer_role,blk.48.up,48,up,,,,248,1112.50,3.395,2,1.000,775,180,0,180,0,0.000,0.000,0.000,3.125,14,62.79,1049.71,0.000,0.000
layer_upgate,blk.48.upgate,48,upgate,,,,496,2442.00,7.452,2,1.000,1550,360,0,360,0,0.000,0.000,0.000,3.125,32,159.28,2282.72,0.000,0.000
layer_all,blk.48.all,48,all,,,,744,3934.25,12.799,2,1.000,2460,540,0,540,0,0.000,0.000,0.000,3.331,37,189.36,3744.89,0.000,0.000
layer_role,blk.48.gate,48,gate,,,,248,1329.50,4.057,2,1.000,775,180,0,180,0,0.000,0.000,0.000,3.125,18,96.48,1233.02,0.000,0.000
layer_role,blk.48.down,48,down,,,,248,1492.25,5.347,2,1.000,910,180,0,180,0,0.000,0.000,0.000,3.669,5,30.08,1462.17,0.000,0.000
layer_role,blk.49.up,49,up,,,,227,1018.29,3.132,2,1.000,715,176,0,176,0,0.000,0.000,0.000,3.149,13,58.30,959.98,0.000,0.000
layer_upgate,blk.49.upgate,49,upgate,,,,454,2235.20,6.875,2,1.000,1430,352,0,352,0,0.000,0.000,0.000,3.149,31,154.78,2080.42,0.000,0.000
layer_all,blk.49.all,49,all,,,,681,3601.09,11.728,2,1.000,2256,531,0,531,0,0.000,0.000,0.000,3.335,39,202.91,3398.17,0.000,0.000
layer_role,blk.49.gate,49,gate,,,,227,1216.91,3.743,2,1.000,715,176,0,176,0,0.000,0.000,0.000,3.150,18,96.48,1120.44,0.000,0.000
layer_role,blk.49.down,49,down,,,,227,1365.88,4.853,2,1.000,826,179,0,179,0,0.000,0.000,0.000,3.638,8,48.13,1317.75,0.000,0.000
layer_role,blk.50.up,50,up,,,,223,1000.36,3.141,2,1.000,717,179,0,179,0,0.000,0.000,0.000,3.215,15,67.29,933.08,0.000,0.000
layer_upgate,blk.50.upgate,50,upgate,,,,446,2195.85,6.894,2,1.000,1434,358,0,358,0,0.000,0.000,0.000,3.215,34,169.14,2026.71,0.000,0.000
layer_all,blk.50.all,50,all,,,,669,3537.68,11.906,2,1.000,2287,538,0,538,0,0.000,0.000,0.000,3.446,39,199.22,3338.46,0.000,0.000
layer_role,blk.50.gate,50,gate,,,,223,1195.49,3.753,2,1.000,717,179,0,179,0,0.000,0.000,0.000,3.215,19,101.85,1093.64,0.000,0.000
layer_role,blk.50.down,50,down,,,,223,1341.83,5.012,2,1.000,853,180,0,180,0,0.000,0.000,0.000,3.825,5,30.08,1311.75,0.000,0.000
layer_role,blk.51.up,51,up,,,,223,1000.29,3.281,2,1.000,749,176,0,176,0,0.000,0.000,0.000,3.358,11,49.35,950.94,0.000,0.000
layer_upgate,blk.51.upgate,51,upgate,,,,446,2195.70,7.207,2,1.000,1499,352,0,352,0,0.000,0.000,0.000,3.361,23,113.68,2082.02,0.000,0.000
layer_all,blk.51.all,51,all,,,,669,3537.46,12.494,2,1.000,2399,531,0,531,0,0.000,0.000,0.000,3.617,31,161.82,3375.64,0.000,0.000
layer_role,blk.51.gate,51,gate,,,,223,1195.41,3.926,2,1.000,750,176,0,176,0,0.000,0.000,0.000,3.363,12,64.33,1131.08,0.000,0.000
layer_role,blk.51.down,51,down,,,,223,1341.76,5.288,2,1.000,900,179,0,179,0,0.000,0.000,0.000,4.036,8,48.14,1293.62,0.000,0.000
layer_role,blk.52.up,52,up,,,,230,1031.75,3.425,2,1.000,782,178,0,178,0,0.000,0.000,0.000,3.400,16,71.76,959.98,0.000,0.000
layer_upgate,blk.52.upgate,52,upgate,,,,460,2264.74,7.519,2,1.000,1564,356,0,356,0,0.000,0.000,0.000,3.400,37,184.32,2080.42,0.000,0.000
layer_all,blk.52.all,52,all,,,,690,3648.68,12.983,2,1.000,2494,536,0,536,0,0.000,0.000,0.000,3.644,45,232.45,3416.23,0.000,0.000
layer_role,blk.52.gate,52,gate,,,,230,1233.00,4.094,2,1.000,782,178,0,178,0,0.000,0.000,0.000,3.400,21,112.56,1120.44,0.000,0.000
layer_role,blk.52.down,52,down,,,,230,1383.93,5.464,2,1.000,930,180,0,180,0,0.000,0.000,0.000,4.043,8,48.13,1335.80,0.000,0.000
layer_role,blk.53.up,53,up,,,,235,1054.14,3.403,2,1.000,777,179,0,179,0,0.000,0.000,0.000,3.306,13,58.30,995.84,0.000,0.000
layer_upgate,blk.53.upgate,53,upgate,,,,470,2313.91,7.471,2,1.000,1554,358,0,358,0,0.000,0.000,0.000,3.306,35,176.22,2137.70,0.000,0.000
layer_all,blk.53.all,53,all,,,,706,3733.92,12.747,2,1.000,2452,538,0,538,0,0.000,0.000,0.000,3.496,39,200.29,3533.64,0.000,0.000
layer_role,blk.53.gate,53,gate,,,,235,1259.77,4.067,2,1.000,777,179,0,179,0,0.000,0.000,0.000,3.306,22,117.92,1141.85,0.000,0.000
layer_role,blk.53.down,53,down,,,,236,1420.01,5.276,2,1.000,898,180,0,180,0,0.000,0.000,0.000,3.805,4,24.07,1395.94,0.000,0.000
layer_role,blk.54.up,54,up,,,,245,1099.04,3.320,2,1.000,758,180,0,180,0,0.000,0.000,0.000,3.094,15,67.28,1031.76,0.000,0.000
layer_upgate,blk.54.upgate,54,upgate,,,,490,2412.45,7.283,2,1.000,1515,360,0,360,0,0.000,0.000,0.000,3.091,34,169.12,2243.32,0.000,0.000
layer_all,blk.54.all,54,all,,,,736,3892.65,12.536,2,1.000,2409,540,0,540,0,0.000,0.000,0.000,3.298,39,199.21,3693.45,0.000,0.000
layer_role,blk.54.gate,54,gate,,,,245,1313.41,3.963,2,1.000,757,180,0,180,0,0.000,0.000,0.000,3.090,19,101.85,1211.56,0.000,0.000
layer_role,blk.54.down,54,down,,,,246,1480.21,5.253,2,1.000,894,180,0,180,0,0.000,0.000,0.000,3.634,5,30.08,1450.12,0.000,0.000
layer_role,blk.55.up,55,up,,,,239,1072.08,3.276,2,1.000,748,180,0,180,0,0.000,0.000,0.000,3.129,8,35.88,1036.21,0.000,0.000
layer_upgate,blk.55.upgate,55,upgate,,,,478,2353.29,7.192,2,1.000,1496,360,0,360,0,0.000,0.000,0.000,3.129,22,110.91,2242.38,0.000,0.000
layer_all,blk.55.all,55,all,,,,718,3797.36,12.380,2,1.000,2379,540,0,540,0,0.000,0.000,0.000,3.338,27,140.99,3656.37,0.000,0.000
layer_role,blk.55.gate,55,gate,,,,239,1281.21,3.915,2,1.000,748,180,0,180,0,0.000,0.000,0.000,3.129,14,75.04,1206.17,0.000,0.000
layer_role,blk.55.down,55,down,,,,240,1444.07,5.188,2,1.000,883,180,0,180,0,0.000,0.000,0.000,3.679,5,30.08,1413.99,0.000,0.000
layer_role,blk.56.up,56,up,,,,233,1249.11,3.868,2,1.000,739,178,0,178,0,0.000,0.000,0.000,3.171,17,91.12,1157.98,0.000,0.000
layer_upgate,blk.56.upgate,56,upgate,,,,466,2498.21,7.753,2,1.000,1481,356,0,356,0,0.000,0.000,0.000,3.178,34,182.25,2315.96,0.000,0.000
layer_all,blk.56.all,56,all,,,,701,3912.25,12.935,2,1.000,2363,535,0,535,0,0.000,0.000,0.000,3.386,39,212.33,3699.92,0.000,0.000
layer_role,blk.56.gate,56,gate,,,,233,1249.11,3.884,2,1.000,742,178,0,178,0,0.000,0.000,0.000,3.184,17,91.12,1157.98,0.000,0.000
layer_role,blk.56.down,56,down,,,,235,1414.04,5.182,2,1.000,882,179,0,179,0,0.000,0.000,0.000,3.753,5,30.08,1383.96,0.000,0.000
layer_role,blk.57.up,57,up,,,,236,1265.17,4.135,2,1.000,790,180,0,180,0,0.000,0.000,0.000,3.347,21,112.55,1152.62,0.000,0.000
layer_upgate,blk.57.upgate,57,upgate,,,,472,2530.34,8.271,2,1.000,1580,360,0,360,0,0.000,0.000,0.000,3.347,42,225.10,2305.23,0.000,0.000
layer_all,blk.57.all,57,all,,,,709,4293.38,14.947,2,1.000,2499,540,0,540,0,0.000,0.000,0.000,3.565,54,314.36,3979.02,0.000,0.000
layer_role,blk.57.gate,57,gate,,,,236,1265.17,4.135,2,1.000,790,180,0,180,0,0.000,0.000,0.000,3.347,21,112.55,1152.62,0.000,0.000
layer_role,blk.57.down,57,down,,,,237,1763.04,6.676,2,1.000,919,180,0,180,0,0.000,0.000,0.000,3.877,12,89.25,1673.79,0.000,0.000
layer_role,blk.58.up,58,up,,,,246,1318.74,4.319,2,1.000,825,180,0,180,0,0.000,0.000,0.000,3.353,17,91.12,1227.62,0.000,0.000
layer_upgate,blk.58.upgate,58,upgate,,,,492,2637.48,8.637,2,1.000,1650,360,0,360,0,0.000,0.000,0.000,3.353,34,182.23,2455.24,0.000,0.000
layer_all,blk.58.all,58,all,,,,740,4482.32,15.552,2,1.000,2602,540,0,540,0,0.000,0.000,0.000,3.553,42,241.74,4240.58,0.000,0.000
layer_role,blk.58.gate,58,gate,,,,246,1318.74,4.319,2,1.000,825,180,0,180,0,0.000,0.000,0.000,3.353,17,91.12,1227.62,0.000,0.000
layer_role,blk.58.down,58,down,,,,248,1844.84,6.915,2,1.000,952,180,0,180,0,0.000,0.000,0.000,3.838,8,59.50,1785.34,0.000,0.000
layer_role,blk.59.up,59,up,,,,253,1356.26,4.470,2,1.000,854,180,0,180,0,0.000,0.000,0.000,3.375,12,64.31,1291.95,0.000,0.000
layer_upgate,blk.59.upgate,59,upgate,,,,506,2712.52,8.941,2,1.000,1708,360,0,360,0,0.000,0.000,0.000,3.375,24,128.62,2583.90,0.000,0.000
layer_all,blk.59.all,59,all,,,,759,4234.82,14.817,2,1.000,2708,540,0,540,0,0.000,0.000,0.000,3.583,29,158.70,4076.11,0.000,0.000
layer_role,blk.59.gate,59,gate,,,,253,1356.26,4.470,2,1.000,854,180,0,180,0,0.000,0.000,0.000,3.375,12,64.31,1291.95,0.000,0.000
layer_role,blk.59.down,59,down,,,,253,1522.29,5.876,2,1.000,1000,180,0,180,0,0.000,0.000,0.000,3.952,5,30.08,1492.21,0.000,0.000
contig_window,src0.up.win512MiB.rank1,mixed,up,0,73289633792,73294336000,1,4.48,0.101,2,1.000,22,22,0,0,22,0.000,0.000,0.000,23.000,1,4.48,0.00,0.000,0.000
contig_window,src0.up.win512MiB.rank2,mixed,up,0,39650152448,39654854656,1,4.48,0.070,2,1.000,15,15,0,1,14,0.000,0.000,0.000,16.000,1,4.48,0.00,0.000,0.000
contig_window,src0.up.win512MiB.rank3,mixed,up,0,128914460672,128923865088,2,8.97,0.114,2,1.000,24,21,0,0,21,0.000,0.000,0.000,13.000,1,4.48,4.48,0.000,0.000
contig_window,src0.up.win512MiB.rank4,mixed,up,0,117839040512,117848444928,2,8.97,0.105,2,1.000,22,22,0,0,22,0.000,0.000,0.000,12.000,2,8.97,0.00,0.000,0.000
contig_window,src0.up.win512MiB.rank6,mixed,up,0,39650152448,39659556864,2,8.97,0.092,2,1.000,19,18,0,1,17,0.000,0.000,0.000,10.500,1,4.48,4.48,0.000,0.000
contig_window,src0.up.win512MiB.rank7,mixed,up,0,117839040512,117853147136,3,13.45,0.136,2,1.000,28,28,0,0,28,0.000,0.000,0.000,10.333,2,8.97,4.48,0.000,0.000
contig_window,src0.up.win512MiB.rank9,mixed,up,0,61729083392,61743190016,2,13.45,0.123,2,1.000,26,24,0,0,24,0.000,0.000,0.000,9.333,0,0.00,13.45,0.000,0.000
contig_window,src0.up.win512MiB.rank10,mixed,up,0,39650152448,39664259072,3,13.45,0.123,2,1.000,25,24,0,1,23,0.000,0.000,0.000,9.333,1,4.48,8.97,0.000,0.000
contig_window,src0.up.win512MiB.rank11,mixed,up,0,73289633792,73303740416,2,13.45,0.118,2,1.000,25,24,0,0,24,0.000,0.000,0.000,9.000,1,4.48,8.97,0.000,0.000
contig_window,src0.up.win512MiB.rank12,mixed,up,0,53454344192,53473153024,4,17.94,0.162,2,1.000,33,30,0,0,30,0.000,0.000,0.000,9.250,0,0.00,17.94,0.000,0.000
contig_window,src0.up.win1024MiB.rank1,mixed,up,0,73289633792,73294336000,1,4.48,0.101,2,1.000,22,22,0,0,22,0.000,0.000,0.000,23.000,1,4.48,0.00,0.000,0.000
contig_window,src0.up.win1024MiB.rank2,mixed,up,0,39650152448,39654854656,1,4.48,0.070,2,1.000,15,15,0,1,14,0.000,0.000,0.000,16.000,1,4.48,0.00,0.000,0.000
contig_window,src0.up.win1024MiB.rank3,mixed,up,0,128914460672,128923865088,2,8.97,0.114,2,1.000,24,21,0,0,21,0.000,0.000,0.000,13.000,1,4.48,4.48,0.000,0.000
contig_window,src0.up.win1024MiB.rank4,mixed,up,0,117839040512,117848444928,2,8.97,0.105,2,1.000,22,22,0,0,22,0.000,0.000,0.000,12.000,2,8.97,0.00,0.000,0.000
contig_window,src0.up.win1024MiB.rank6,mixed,up,0,39650152448,39659556864,2,8.97,0.092,2,1.000,19,18,0,1,17,0.000,0.000,0.000,10.500,1,4.48,4.48,0.000,0.000
contig_window,src0.up.win1024MiB.rank7,mixed,up,0,117839040512,117853147136,3,13.45,0.136,2,1.000,28,28,0,0,28,0.000,0.000,0.000,10.333,2,8.97,4.48,0.000,0.000
contig_window,src0.up.win1024MiB.rank9,mixed,up,0,61729083392,61743190016,2,13.45,0.123,2,1.000,26,24,0,0,24,0.000,0.000,0.000,9.333,0,0.00,13.45,0.000,0.000
contig_window,src0.up.win1024MiB.rank10,mixed,up,0,39650152448,39664259072,3,13.45,0.123,2,1.000,25,24,0,1,23,0.000,0.000,0.000,9.333,1,4.48,8.97,0.000,0.000
contig_window,src0.up.win1024MiB.rank11,mixed,up,0,73289633792,73303740416,2,13.45,0.118,2,1.000,25,24,0,0,24,0.000,0.000,0.000,9.000,1,4.48,8.97,0.000,0.000
contig_window,src0.up.win1024MiB.rank12,mixed,up,0,53454344192,53473153024,4,17.94,0.162,2,1.000,33,30,0,0,30,0.000,0.000,0.000,9.250,0,0.00,17.94,0.000,0.000
contig_window,src0.up.win2048MiB.rank1,mixed,up,0,3987918848,3993538560,1,5.36,0.047,2,1.000,8,8,0,0,8,0.000,0.000,0.000,9.000,0,0.00,5.36,0.000,0.000
contig_window,src0.up.win2048MiB.rank2,mixed,up,0,152395681792,152400384000,1,4.48,0.039,2,1.000,8,8,0,0,8,0.000,0.000,0.000,9.000,0,0.00,4.48,0.000,0.000
contig_window,src0.up.win2048MiB.rank3,mixed,up,0,155416907776,155450626048,6,32.16,0.262,2,1.000,44,42,0,0,42,0.000,0.000,0.000,8.333,1,5.36,26.80,0.000,0.000
contig_window,src0.up.win2048MiB.rank4,mixed,up,0,73289633792,73308442624,3,17.94,0.136,2,1.000,28,27,0,0,27,0.000,0.000,0.000,7.750,1,4.48,13.45,0.000,0.000
contig_window,src0.up.win2048MiB.rank5,mixed,up,0,56396091392,56405495808,2,8.97,0.070,2,1.000,14,14,0,0,14,0.000,0.000,0.000,8.000,1,4.48,4.48,0.000,0.000
contig_window,src0.up.win2048MiB.rank6,mixed,up,0,172510924800,172600266752,18,85.20,0.653,2,1.000,131,92,0,0,92,0.000,0.000,0.000,7.842,2,8.97,76.23,0.000,0.000
contig_window,src0.up.win2048MiB.rank7,mixed,up,0,172510924800,172529733632,4,17.94,0.136,2,1.000,27,25,0,0,25,0.000,0.000,0.000,7.750,0,0.00,17.94,0.000,0.000
