tensor,expert,model_offset,nbytes,shape,n_expert,residual_ms,touches
blk.8.ffn_up_exps.weight,12,32167216896,4456448,4096x2048x256,256,1.383000,10
blk.12.ffn_down_exps.weight,210,45097485056,4456448,2048x4096x256,256,1.382000,3
blk.16.ffn_down_exps.weight,157,59190886144,4456448,2048x4096x256,256,1.382000,3
blk.19.ffn_up_exps.weight,107,71986299648,4456448,4096x2048x256,256,1.382000,7
blk.18.ffn_up_exps.weight,211,68878032128,4456448,4096x2048x256,256,1.381000,4
blk.3.ffn_up_exps.weight,99,14632276736,4456448,4096x2048x256,256,1.381000,3
blk.21.ffn_down_exps.weight,194,77257105664,4456448,2048x4096x256,256,1.379000,10
blk.31.ffn_up_exps.weight,43,114689865472,4456448,4096x2048x256,256,1.378000,3
blk.37.ffn_up_exps.weight,95,136415990016,4456448,4096x2048x256,256,1.378000,10
blk.30.ffn_up_exps.weight,12,110979977472,4456448,4096x2048x256,256,1.377000,3
blk.2.ffn_down_exps.weight,43,8526174464,4456448,2048x4096x256,256,1.376000,2
blk.32.ffn_up_exps.weight,198,118973673216,4456448,4096x2048x256,256,1.376000,3
blk.15.ffn_down_exps.weight,154,55584458496,4456448,2048x4096x256,256,1.373000,1
blk.20.ffn_down_exps.weight,4,72838642432,4456448,2048x4096x256,256,1.373000,2
blk.22.ffn_up_exps.weight,233,83305666816,4456448,4096x2048x256,256,1.373000,2
blk.13.ffn_up_exps.weight,125,50572126464,4456448,4096x2048x256,256,1.372000,2
blk.17.ffn_down_exps.weight,135,62664582400,4456448,2048x4096x256,256,1.372000,3
blk.35.ffn_up_exps.weight,2,128836743936,4456448,4096x2048x256,256,1.372000,3
blk.1.ffn_down_exps.weight,144,5380115712,4456448,2048x4096x256,256,1.371000,1
blk.1.ffn_up_exps.weight,144,7661817088,4456448,4096x2048x256,256,1.366000,1
blk.21.ffn_down_exps.weight,122,76936241408,4456448,2048x4096x256,256,1.366000,3
blk.31.ffn_down_exps.weight,52,112448272128,4456448,2048x4096x256,256,1.366000,3
blk.9.ffn_up_exps.weight,72,36006341888,4456448,4096x2048x256,256,1.365000,6
blk.32.ffn_down_exps.weight,186,116638494464,4456448,2048x4096x256,256,1.364000,7
blk.1.ffn_down_exps.weight,125,5295443200,4456448,2048x4096x256,256,1.363000,1
blk.1.ffn_down_exps.weight,88,5130554624,4456448,2048x4096x256,256,1.363000,1
blk.25.ffn_up_exps.weight,194,93868399872,4456448,4096x2048x256,256,1.363000,2
blk.28.ffn_up_exps.weight,149,104425714432,4456448,4096x2048x256,256,1.363000,3
blk.35.ffn_down_exps.weight,86,126929384192,4456448,2048x4096x256,256,1.363000,3
blk.37.ffn_down_exps.weight,94,134129832192,4456448,2048x4096x256,256,1.360000,2
blk.6.ffn_up_exps.weight,140,25572845824,4456448,4096x2048x256,256,1.360000,2
blk.1.ffn_down_exps.weight,114,5246422272,4456448,2048x4096x256,256,1.359000,1
blk.1.ffn_down_exps.weight,15,4805233920,4456448,2048x4096x256,256,1.359000,1
blk.22.ffn_down_exps.weight,233,81023965440,4456448,2048x4096x256,256,1.359000,2
blk.22.ffn_up_exps.weight,225,83270015232,4456448,4096x2048x256,256,1.357000,2
blk.36.ffn_up_exps.weight,144,133062617856,4456448,4096x2048x256,256,1.357000,4
blk.5.ffn_down_exps.weight,35,19230159104,4456448,2048x4096x256,256,1.357000,5
blk.7.ffn_down_exps.weight,183,27054509824,4456448,2048x4096x256,256,1.357000,6
blk.2.ffn_up_exps.weight,160,11329280256,4456448,4096x2048x256,256,1.356000,3
blk.21.ffn_down_exps.weight,73,76717875456,4456448,2048x4096x256,256,1.356000,2
blk.2.ffn_up_exps.weight,59,10879179008,4456448,4096x2048x256,256,1.355000,2
blk.3.ffn_down_exps.weight,123,12457530112,4456448,2048x4096x256,256,1.355000,2
blk.0.ffn_down_exps.weight,33,1319262976,4456448,2048x4096x256,256,1.354000,2
blk.19.ffn_down_exps.weight,73,69553079040,4456448,2048x4096x256,256,1.354000,2
blk.17.ffn_up_exps.weight,135,64946283776,4456448,4096x2048x256,256,1.353000,3
blk.2.ffn_down_exps.weight,129,8909428992,4456448,2048x4096x256,256,1.353000,2
blk.0.ffn_down_exps.weight,165,1907514112,4456448,2048x4096x256,256,1.352000,1
blk.2.ffn_down_exps.weight,184,9154533632,4456448,2048x4096x256,256,1.352000,2
blk.16.ffn_up_exps.weight,164,61503782656,4456448,4096x2048x256,256,1.351000,3
blk.27.ffn_up_exps.weight,87,100556356352,4456448,4096x2048x256,256,1.348000,7
blk.36.ffn_up_exps.weight,114,132928924416,4456448,4096x2048x256,256,1.348000,3
blk.6.ffn_up_exps.weight,168,25697626368,4456448,4096x2048x256,256,1.347000,3
blk.22.ffn_down_exps.weight,135,80587233536,4456448,2048x4096x256,256,1.346000,4
blk.22.ffn_down_exps.weight,79,80337672448,4456448,2048x4096x256,256,1.346000,4
blk.27.ffn_up_exps.weight,209,101100043008,4456448,4096x2048x256,256,1.346000,4
blk.9.ffn_down_exps.weight,24,33510731008,4456448,2048x4096x256,256,1.346000,2
blk.12.ffn_down_exps.weight,144,44803359488,4456448,2048x4096x256,256,1.345000,2
blk.2.ffn_up_exps.weight,129,11191130368,4456448,4096x2048x256,256,1.345000,2
blk.33.ffn_up_exps.weight,29,121792271616,4456448,4096x2048x256,256,1.344000,6
blk.19.ffn_up_exps.weight,236,72561181440,4456448,4096x2048x256,256,1.343000,7
blk.24.ffn_up_exps.weight,108,89913407232,4456448,4096x2048x256,256,1.342000,2
blk.2.ffn_up_exps.weight,18,10696464640,4456448,4096x2048x256,256,1.339000,2
blk.38.ffn_down_exps.weight,95,137727346944,4456448,2048x4096x256,256,1.339000,2
blk.5.ffn_down_exps.weight,49,19292549376,4456448,2048x4096x256,256,1.339000,3
blk.2.ffn_up_exps.weight,101,11066349824,4456448,4096x2048x256,256,1.338000,2
blk.2.ffn_down_exps.weight,149,8998557952,4456448,2048x4096x256,256,1.337000,2
blk.5.ffn_up_exps.weight,82,21721313536,4456448,4096x2048x256,256,1.337000,3
blk.12.ffn_up_exps.weight,109,46929085184,4456448,4096x2048x256,256,1.336000,1
blk.33.ffn_up_exps.weight,1,121667491072,4456448,4096x2048x256,256,1.335000,1
blk.33.ffn_up_exps.weight,237,122719212800,4456448,4096x2048x256,256,1.335000,1
blk.16.ffn_up_exps.weight,179,61570629376,4456448,4096x2048x256,256,1.333000,3
blk.21.ffn_up_exps.weight,15,78741102848,4456448,4096x2048x256,256,1.333000,2
blk.28.ffn_down_exps.weight,149,102144013056,4456448,2048x4096x256,256,1.333000,3
blk.4.ffn_up_exps.weight,251,18902715136,4456448,4096x2048x256,256,1.333000,4
blk.0.ffn_up_exps.weight,33,3600964352,4456448,4096x2048x256,256,1.332000,2
blk.11.ffn_up_exps.weight,96,43278093056,4456448,4096x2048x256,256,1.331000,3
blk.13.ffn_down_exps.weight,151,48406292736,4456448,2048x4096x256,256,1.330000,6
blk.19.ffn_down_exps.weight,134,69824922368,4456448,2048x4096x256,256,1.330000,2
blk.7.ffn_down_exps.weight,6,26265718528,4456448,2048x4096x256,256,1.329000,5
blk.8.ffn_down_exps.weight,50,30054860544,4456448,2048x4096x256,256,1.329000,6
blk.10.ffn_down_exps.weight,22,37094876416,4456448,2048x4096x256,256,1.328000,4
blk.31.ffn_down_exps.weight,123,112764679936,4456448,2048x4096x256,256,1.328000,2
blk.0.ffn_up_exps.weight,114,3961936640,4456448,4096x2048x256,256,1.327000,2
blk.15.ffn_down_exps.weight,192,55753803520,4456448,2048x4096x256,256,1.326000,3
blk.18.ffn_down_exps.weight,122,66199706880,4456448,2048x4096x256,256,1.326000,3
blk.19.ffn_down_exps.weight,107,69704598272,4456448,2048x4096x256,256,1.326000,7
blk.21.ffn_up_exps.weight,183,79489786112,4456448,4096x2048x256,256,1.325000,1
blk.3.ffn_down_exps.weight,113,12412965632,4456448,2048x4096x256,256,1.322000,2
blk.21.ffn_down_exps.weight,238,77453189376,4456448,2048x4096x256,256,1.320000,7
blk.19.ffn_down_exps.weight,238,70288392960,4456448,2048x4096x256,256,1.319000,2
blk.20.ffn_up_exps.weight,181,75909135104,4456448,4096x2048x256,256,1.319000,2
blk.1.ffn_down_exps.weight,90,5139467520,4456448,2048x4096x256,256,1.318000,2
blk.2.ffn_up_exps.weight,117,11137652992,4456448,4096x2048x256,256,1.318000,3
blk.8.ffn_down_exps.weight,199,30718871296,4456448,2048x4096x256,256,1.317000,5
blk.35.ffn_up_exps.weight,101,129277932288,4456448,4096x2048x256,256,1.313000,6
blk.35.ffn_up_exps.weight,71,129144238848,4456448,4096x2048x256,256,1.313000,8
blk.39.ffn_down_exps.weight,49,141094088448,4456448,2048x4096x256,256,1.313000,3
blk.8.ffn_down_exps.weight,35,29988013824,4456448,2048x4096x256,256,1.312000,3
blk.3.ffn_up_exps.weight,137,14801621760,4456448,4096x2048x256,256,1.311000,1
blk.31.ffn_up_exps.weight,123,115046381312,4456448,4096x2048x256,256,1.311000,2
blk.32.ffn_up_exps.weight,142,118724112128,4456448,4096x2048x256,256,1.311000,7
blk.5.ffn_up_exps.weight,113,21859463424,4456448,4096x2048x256,256,1.310000,5
blk.30.ffn_down_exps.weight,156,109340004608,4456448,2048x4096x256,256,1.308000,7
blk.32.ffn_down_exps.weight,214,116763275008,4456448,2048x4096x256,256,1.307000,2
blk.30.ffn_down_exps.weight,180,109446959360,4456448,2048x4096x256,256,1.305000,2
blk.0.ffn_down_exps.weight,114,1680235264,4456448,2048x4096x256,256,1.304000,2
blk.28.ffn_up_exps.weight,228,104777773824,4456448,4096x2048x256,256,1.303000,2
blk.25.ffn_up_exps.weight,12,93057326336,4456448,4096x2048x256,256,1.301000,1
blk.25.ffn_up_exps.weight,22,93101890816,4456448,4096x2048x256,256,1.301000,1
blk.31.ffn_down_exps.weight,143,112853808896,4456448,2048x4096x256,256,1.300000,2
blk.30.ffn_down_exps.weight,165,109380112640,4456448,2048x4096x256,256,1.299000,2
blk.30.ffn_down_exps.weight,74,108974575872,4456448,2048x4096x256,256,1.299000,2
blk.7.ffn_up_exps.weight,23,28623179520,4456448,4096x2048x256,256,1.299000,3
blk.32.ffn_down_exps.weight,64,116094807808,4456448,2048x4096x256,256,1.296000,2
blk.1.ffn_down_exps.weight,150,5406854400,4456448,2048x4096x256,256,1.295000,1
blk.1.ffn_down_exps.weight,3,4751756544,4456448,2048x4096x256,256,1.295000,1
blk.29.ffn_down_exps.weight,140,105675643136,4456448,2048x4096x256,256,1.295000,2
blk.10.ffn_down_exps.weight,197,37874754816,4456448,2048x4096x256,256,1.292000,2
blk.10.ffn_up_exps.weight,201,40174281984,4456448,4096x2048x256,256,1.292000,4
blk.19.ffn_down_exps.weight,59,69490688768,4456448,2048x4096x256,256,1.292000,1
blk.0.ffn_down_exps.weight,234,2215009024,4456448,2048x4096x256,256,1.291000,2
blk.33.ffn_up_exps.weight,238,122723669248,4456448,4096x2048x256,256,1.289000,3
blk.7.ffn_up_exps.weight,43,28712308480,4456448,4096x2048x256,256,1.289000,8
blk.6.ffn_up_exps.weight,137,25559476480,4456448,4096x2048x256,256,1.288000,4
blk.15.ffn_down_exps.weight,126,55459677952,4456448,2048x4096x256,256,1.286000,1
blk.23.ffn_up_exps.weight,29,85968289536,4456448,4096x2048x256,256,1.285000,2
blk.27.ffn_down_exps.weight,87,98274654976,4456448,2048x4096x256,256,1.285000,7
blk.36.ffn_up_exps.weight,194,133285440256,4456448,4096x2048x256,256,1.285000,1
blk.20.ffn_up_exps.weight,166,75842288384,4456448,4096x2048x256,256,1.284000,3
blk.24.ffn_down_exps.weight,121,87689639680,4456448,2048x4096x256,256,1.284000,6
blk.32.ffn_up_exps.weight,64,118376509184,4456448,4096x2048x256,256,1.284000,2
blk.35.ffn_down_exps.weight,6,126572868352,4456448,2048x4096x256,256,1.284000,5
blk.19.ffn_up_exps.weight,217,72476508928,4456448,4096x2048x256,256,1.283000,2
blk.21.ffn_down_exps.weight,38,76561899776,4456448,2048x4096x256,256,1.283000,2
blk.23.ffn_down_exps.weight,23,83659849472,4456448,2048x4096x256,256,1.283000,2
blk.17.ffn_down_exps.weight,127,62628930816,4456448,2048x4096x256,256,1.282000,7
blk.32.ffn_down_exps.weight,145,116455780096,4456448,2048x4096x256,256,1.282000,2
blk.1.ffn_up_exps.weight,150,7688555776,4456448,4096x2048x256,256,1.281000,1
blk.1.ffn_up_exps.weight,3,7033457920,4456448,4096x2048x256,256,1.281000,1
blk.28.ffn_down_exps.weight,135,102081622784,4456448,2048x4096x256,256,1.280000,6
blk.20.ffn_down_exps.weight,124,73373416192,4456448,2048x4096x256,256,1.279000,3
blk.9.ffn_down_exps.weight,108,33885072640,4456448,2048x4096x256,256,1.278000,5
blk.9.ffn_up_exps.weight,108,36166774016,4456448,4096x2048x256,256,1.277000,5
blk.19.ffn_down_exps.weight,215,70185894656,4456448,2048x4096x256,256,1.276000,1
blk.19.ffn_down_exps.weight,222,70217089792,4456448,2048x4096x256,256,1.276000,1
blk.5.ffn_down_exps.weight,41,19256897792,4456448,2048x4096x256,256,1.275000,7
blk.0.ffn_up_exps.weight,45,3654441728,4456448,4096x2048x256,256,1.274000,2
blk.27.ffn_up_exps.weight,25,100280056576,4456448,4096x2048x256,256,1.273000,2
blk.1.ffn_down_exps.weight,10,4782951680,4456448,2048x4096x256,256,1.272000,1
blk.13.ffn_down_exps.weight,50,47956191488,4456448,2048x4096x256,256,1.272000,3
blk.0.ffn_down_exps.weight,166,1911970560,4456448,2048x4096x256,256,1.269000,1
blk.0.ffn_down_exps.weight,220,2152618752,4456448,2048x4096x256,256,1.269000,1
blk.0.ffn_up_exps.weight,234,4496710400,4456448,4096x2048x256,256,1.269000,2
blk.18.ffn_down_exps.weight,189,66498288896,4456448,2048x4096x256,256,1.269000,2
blk.2.ffn_down_exps.weight,59,8597477632,4456448,2048x4096x256,256,1.267000,2
blk.23.ffn_down_exps.weight,55,83802455808,4456448,2048x4096x256,256,1.265000,2
blk.5.ffn_down_exps.weight,242,20152643840,4456448,2048x4096x256,256,1.264000,1
blk.17.ffn_up_exps.weight,209,65276060928,4456448,4096x2048x256,256,1.263000,2
blk.9.ffn_up_exps.weight,104,36148948224,4456448,4096x2048x256,256,1.263000,5
blk.10.ffn_down_exps.weight,85,37375632640,4456448,2048x4096x256,256,1.262000,2
blk.4.ffn_down_exps.weight,242,16580905728,4456448,2048x4096x256,256,1.262000,2
blk.30.ffn_down_exps.weight,197,109522718976,4456448,2048x4096x256,256,1.261000,2
blk.31.ffn_down_exps.weight,204,113125652224,4456448,2048x4096x256,256,1.261000,1
blk.1.ffn_down_exps.weight,146,5389028608,4456448,2048x4096x256,256,1.259000,1
blk.1.ffn_down_exps.weight,20,4827516160,4456448,2048x4096x256,256,1.259000,1
blk.29.ffn_up_exps.weight,230,108358424832,4456448,4096x2048x256,256,1.259000,2
blk.32.ffn_down_exps.weight,181,116616212224,4456448,2048x4096x256,256,1.259000,3
blk.2.ffn_down_exps.weight,4,8352372992,4456448,2048x4096x256,256,1.258000,1
blk.19.ffn_up_exps.weight,238,72570094336,4456448,4096x2048x256,256,1.256000,2
blk.37.ffn_up_exps.weight,232,137026523392,4456448,4096x2048x256,256,1.256000,2
blk.6.ffn_down_exps.weight,137,23277775104,4456448,2048x4096x256,256,1.254000,4
blk.0.ffn_up_exps.weight,190,4300626688,4456448,4096x2048x256,256,1.253000,1
blk.18.ffn_up_exps.weight,189,68779990272,4456448,4096x2048x256,256,1.253000,2
blk.36.ffn_up_exps.weight,24,132527844096,4456448,4096x2048x256,256,1.253000,3
blk.24.ffn_down_exps.weight,167,87894636288,4456448,2048x4096x256,256,1.252000,4
blk.4.ffn_up_exps.weight,109,18269899520,4456448,4096x2048x256,256,1.252000,2
blk.6.ffn_up_exps.weight,231,25978382592,4456448,4096x2048x256,256,1.252000,2
blk.9.ffn_down_exps.weight,79,33755835648,4456448,2048x4096x256,256,1.252000,3
blk.0.ffn_up_exps.weight,166,4193671936,4456448,4096x2048x256,256,1.251000,1
blk.0.ffn_up_exps.weight,220,4434320128,4456448,4096x2048x256,256,1.251000,1
blk.34.ffn_up_exps.weight,221,126240967936,4456448,4096x2048x256,256,1.251000,2
blk.18.ffn_down_exps.weight,249,66765675776,4456448,2048x4096x256,256,1.250000,1
blk.22.ffn_down_exps.weight,225,80988313856,4456448,2048x4096x256,256,1.250000,2
blk.14.ffn_down_exps.weight,178,52119675136,4456448,2048x4096x256,256,1.249000,3
blk.17.ffn_up_exps.weight,132,64932914432,4456448,4096x2048x256,256,1.248000,2
blk.39.ffn_up_exps.weight,3,143170793216,4456448,4096x2048x256,256,1.248000,1
blk.17.ffn_down_exps.weight,126,62624474368,4456448,2048x4096x256,256,1.247000,5
blk.17.ffn_down_exps.weight,33,62210024704,4456448,2048x4096x256,256,1.247000,1
blk.16.ffn_down_exps.weight,155,59181973248,4456448,2048x4096x256,256,1.241000,3
blk.36.ffn_up_exps.weight,90,132821969664,4456448,4096x2048x256,256,1.241000,1
blk.0.ffn_down_exps.weight,181,1978817280,4456448,2048x4096x256,256,1.240000,2
blk.30.ffn_up_exps.weight,180,111728660736,4456448,4096x2048x256,256,1.240000,2
blk.9.ffn_down_exps.weight,90,33804856576,4456448,2048x4096x256,256,1.240000,3
blk.30.ffn_up_exps.weight,229,111947026688,4456448,4096x2048x256,256,1.239000,2
blk.25.ffn_up_exps.weight,90,93404929280,4456448,4096x2048x256,256,1.238000,1
blk.30.ffn_down_exps.weight,239,109709889792,4456448,2048x4096x256,256,1.238000,7
blk.21.ffn_up_exps.weight,138,79289245952,4456448,4096x2048x256,256,1.237000,1
blk.36.ffn_down_exps.weight,24,130246142720,4456448,2048x4096x256,256,1.237000,3
blk.5.ffn_up_exps.weight,55,21600989440,4456448,4096x2048x256,256,1.237000,3
blk.17.ffn_up_exps.weight,126,64906175744,4456448,4096x2048x256,256,1.235000,5
blk.4.ffn_up_exps.weight,235,18831411968,4456448,4096x2048x256,256,1.234000,1
blk.4.ffn_up_exps.weight,70,18096098048,4456448,4096x2048x256,256,1.234000,1
blk.17.ffn_up_exps.weight,213,65293886720,4456448,4096x2048x256,256,1.231000,1
blk.18.ffn_up_exps.weight,2,67946634496,4456448,4096x2048x256,256,1.230000,1
blk.0.ffn_down_exps.weight,12,1225677568,4456448,2048x4096x256,256,1.229000,1
blk.0.ffn_down_exps.weight,180,1974360832,4456448,2048x4096x256,256,1.229000,1
blk.0.ffn_down_exps.weight,44,1368283904,4456448,2048x4096x256,256,1.229000,1
blk.1.ffn_down_exps.weight,18,4818603264,4456448,2048x4096x256,256,1.229000,1
blk.1.ffn_down_exps.weight,75,5072620800,4456448,2048x4096x256,256,1.229000,1
blk.5.ffn_down_exps.weight,61,19346026752,4456448,2048x4096x256,256,1.229000,4
blk.0.ffn_up_exps.weight,120,3988675328,4456448,4096x2048x256,256,1.228000,2
blk.19.ffn_down_exps.weight,153,69909594880,4456448,2048x4096x256,256,1.228000,1
blk.2.ffn_down_exps.weight,153,9016383744,4456448,2048x4096x256,256,1.228000,1
blk.29.ffn_up_exps.weight,85,107712239872,4456448,4096x2048x256,256,1.228000,2
blk.31.ffn_up_exps.weight,38,114667583232,4456448,4096x2048x256,256,1.228000,4
blk.39.ffn_up_exps.weight,233,144195776256,4456448,4096x2048x256,256,1.227000,2
blk.11.ffn_down_exps.weight,167,41312799488,4456448,2048x4096x256,256,1.226000,2
blk.22.ffn_up_exps.weight,10,82311878912,4456448,4096x2048x256,256,1.226000,1
blk.3.ffn_up_exps.weight,117,14712492800,4456448,4096x2048x256,256,1.226000,1
blk.0.ffn_up_exps.weight,150,4122368768,4456448,4096x2048x256,256,1.224000,1
blk.0.ffn_up_exps.weight,163,4180302592,4456448,4096x2048x256,256,1.224000,1
blk.8.ffn_up_exps.weight,199,33000572672,4456448,4096x2048x256,256,1.224000,5
blk.0.ffn_up_exps.weight,20,3543030528,4456448,4096x2048x256,256,1.223000,1
blk.5.ffn_up_exps.weight,121,21895115008,4456448,4096x2048x256,256,1.222000,1
blk.6.ffn_down_exps.weight,223,23661029632,4456448,2048x4096x256,256,1.221000,1
blk.6.ffn_down_exps.weight,58,22925715712,4456448,2048x4096x256,256,1.221000,1
blk.6.ffn_down_exps.weight,78,23014844672,4456448,2048x4096x256,256,1.221000,1
blk.0.ffn_up_exps.weight,186,4282800896,4456448,4096x2048x256,256,1.220000,1
blk.0.ffn_up_exps.weight,46,3658898176,4456448,4096x2048x256,256,1.220000,1
blk.0.ffn_down_exps.weight,151,1845123840,4456448,2048x4096x256,256,1.219000,1
blk.0.ffn_down_exps.weight,5,1194482432,4456448,2048x4096x256,256,1.219000,1
blk.1.ffn_up_exps.weight,69,7327583488,4456448,4096x2048x256,256,1.219000,3
blk.10.ffn_down_exps.weight,19,37081507072,4456448,2048x4096x256,256,1.219000,1
blk.37.ffn_down_exps.weight,184,134530912512,4456448,2048x4096x256,256,1.219000,1
blk.7.ffn_down_exps.weight,61,26510823168,4456448,2048x4096x256,256,1.219000,3
blk.25.ffn_down_exps.weight,0,90722147584,4456448,2048x4096x256,256,1.218000,1
blk.31.ffn_up_exps.weight,71,114814646016,4456448,4096x2048x256,256,1.218000,6
blk.0.ffn_down_exps.weight,45,1372740352,4456448,2048x4096x256,256,1.217000,2
blk.20.ffn_up_exps.weight,22,75200559872,4456448,4096x2048x256,256,1.217000,7
blk.23.ffn_up_exps.weight,206,86757080832,4456448,4096x2048x256,256,1.217000,8
blk.32.ffn_up_exps.weight,15,118158143232,4456448,4096x2048x256,256,1.216000,1
blk.21.ffn_up_exps.weight,240,79743803648,4456448,4096x2048x256,256,1.215000,1
blk.17.ffn_up_exps.weight,63,64625419520,4456448,4096x2048x256,256,1.214000,1
blk.35.ffn_down_exps.weight,204,127455245056,4456448,2048x4096x256,256,1.214000,1
blk.23.ffn_up_exps.weight,55,86084157184,4456448,4096x2048x256,256,1.213000,2
blk.35.ffn_down_exps.weight,131,127129924352,4456448,2048x4096x256,256,1.213000,2
blk.4.ffn_up_exps.weight,219,18760108800,4456448,4096x2048x256,256,1.213000,3
blk.1.ffn_down_exps.weight,64,5023599872,4456448,2048x4096x256,256,1.211000,3
blk.0.ffn_up_exps.weight,164,4184759040,4456448,4096x2048x256,256,1.210000,1
blk.0.ffn_up_exps.weight,173,4224867072,4456448,4096x2048x256,256,1.210000,1
blk.0.ffn_up_exps.weight,237,4510079744,4456448,4096x2048x256,256,1.210000,1
blk.2.ffn_up_exps.weight,215,11574384896,4456448,4096x2048x256,256,1.210000,1
blk.18.ffn_down_exps.weight,103,66115034368,4456448,2048x4096x256,256,1.209000,1
blk.18.ffn_down_exps.weight,246,66752306432,4456448,2048x4096x256,256,1.209000,1
blk.29.ffn_up_exps.weight,108,107814738176,4456448,4096x2048x256,256,1.208000,1
blk.32.ffn_down_exps.weight,198,116691971840,4456448,2048x4096x256,256,1.208000,3
blk.24.ffn_down_exps.weight,130,87729747712,4456448,2048x4096x256,256,1.207000,6
blk.3.ffn_down_exps.weight,63,12190143232,4456448,2048x4096x256,256,1.207000,2
blk.2.ffn_up_exps.weight,254,11748186368,4456448,4096x2048x256,256,1.206000,1
blk.2.ffn_up_exps.weight,41,10798962944,4456448,4096x2048x256,256,1.206000,1
blk.39.ffn_down_exps.weight,233,141914074880,4456448,2048x4096x256,256,1.206000,2
blk.11.ffn_down_exps.weight,106,41040956160,4456448,2048x4096x256,256,1.205000,10
blk.1.ffn_up_exps.weight,64,7305301248,4456448,4096x2048x256,256,1.204000,3
blk.22.ffn_up_exps.weight,115,82779805952,4456448,4096x2048x256,256,1.203000,2
blk.4.ffn_up_exps.weight,107,18260986624,4456448,4096x2048x256,256,1.203000,1
blk.4.ffn_up_exps.weight,29,17913383680,4456448,4096x2048x256,256,1.203000,1
blk.16.ffn_up_exps.weight,188,61610737408,4456448,4096x2048x256,256,1.202000,2
blk.4.ffn_up_exps.weight,195,18653154048,4456448,4096x2048x256,256,1.202000,1
blk.34.ffn_down_exps.weight,8,123010043136,4456448,2048x4096x256,256,1.201000,2
blk.39.ffn_down_exps.weight,140,141499625216,4456448,2048x4096x256,256,1.201000,1
blk.4.ffn_down_exps.weight,219,16478407424,4456448,2048x4096x256,256,1.201000,3
blk.6.ffn_down_exps.weight,109,23152994560,4456448,2048x4096x256,256,1.201000,1
blk.0.ffn_up_exps.weight,215,4412037888,4456448,4096x2048x256,256,1.200000,3
blk.22.ffn_up_exps.weight,176,83051649280,4456448,4096x2048x256,256,1.200000,1
blk.10.ffn_down_exps.weight,251,38115403008,4456448,2048x4096x256,256,1.199000,5
blk.30.ffn_down_exps.weight,140,109268701440,4456448,2048x4096x256,256,1.199000,8
blk.2.ffn_up_exps.weight,132,11204499712,4456448,4096x2048x256,256,1.198000,1
blk.2.ffn_up_exps.weight,98,11052980480,4456448,4096x2048x256,256,1.198000,1
blk.20.ffn_up_exps.weight,85,75481316096,4456448,4096x2048x256,256,1.198000,4
blk.21.ffn_up_exps.weight,45,78874796288,4456448,4096x2048x256,256,1.198000,2
blk.16.ffn_up_exps.weight,215,61731061504,4456448,4096x2048x256,256,1.197000,1
blk.29.ffn_up_exps.weight,149,107997452544,4456448,4096x2048x256,256,1.197000,1
blk.29.ffn_up_exps.weight,94,107752347904,4456448,4096x2048x256,256,1.197000,1
blk.4.ffn_down_exps.weight,213,16451668736,4456448,2048x4096x256,256,1.196000,1
blk.25.ffn_up_exps.weight,0,93003848960,4456448,4096x2048x256,256,1.195000,1
blk.21.ffn_down_exps.weight,85,76771352832,4456448,2048x4096x256,256,1.194000,5
blk.29.ffn_up_exps.weight,223,108327229696,4456448,4096x2048x256,256,1.194000,3
blk.33.ffn_up_exps.weight,118,122188895488,4456448,4096x2048x256,256,1.194000,1
blk.33.ffn_up_exps.weight,40,121841292544,4456448,4096x2048x256,256,1.194000,1
blk.31.ffn_down_exps.weight,38,112385881856,4456448,2048x4096x256,256,1.193000,4
blk.39.ffn_up_exps.weight,140,143781326592,4456448,4096x2048x256,256,1.192000,1
blk.0.ffn_up_exps.weight,151,4126825216,4456448,4096x2048x256,256,1.189000,1
blk.0.ffn_up_exps.weight,5,3476183808,4456448,4096x2048x256,256,1.189000,1
blk.14.ffn_down_exps.weight,47,51535880448,4456448,2048x4096x256,256,1.189000,1
blk.18.ffn_up_exps.weight,249,69047377152,4456448,4096x2048x256,256,1.189000,1
blk.15.ffn_down_exps.weight,240,55967713024,4456448,2048x4096x256,256,1.188000,1
blk.17.ffn_down_exps.weight,213,63012185344,4456448,2048x4096x256,256,1.187000,1
blk.9.ffn_up_exps.weight,192,36541115648,4456448,4096x2048x256,256,1.187000,2
blk.19.ffn_up_exps.weight,64,71794672384,4456448,4096x2048x256,256,1.186000,1
blk.36.ffn_down_exps.weight,194,131003738880,4456448,2048x4096x256,256,1.186000,1
blk.9.ffn_down_exps.weight,250,34517888256,4456448,2048x4096x256,256,1.186000,3
blk.22.ffn_down_exps.weight,249,81095268608,4456448,2048x4096x256,256,1.185000,1
blk.7.ffn_up_exps.weight,135,29122301696,4456448,4096x2048x256,256,1.184000,3
blk.2.ffn_down_exps.weight,198,9216923904,4456448,2048x4096x256,256,1.183000,1
blk.29.ffn_down_exps.weight,230,106076723456,4456448,2048x4096x256,256,1.182000,2
blk.1.ffn_down_exps.weight,201,5634133248,4456448,2048x4096x256,256,1.181000,1
blk.18.ffn_down_exps.weight,167,66400247040,4456448,2048x4096x256,256,1.180000,5
blk.30.ffn_up_exps.weight,96,111354319104,4456448,4096x2048x256,256,1.178000,6
blk.36.ffn_up_exps.weight,30,132554582784,4456448,4096x2048x256,256,1.178000,1
blk.1.ffn_up_exps.weight,174,7795510528,4456448,4096x2048x256,256,1.177000,1
