blk.25.ffn_down_exps.weight	81	1.789	21	4456448
blk.28.ffn_down_exps.weight	211	1.789	20	4456448
blk.9.ffn_up_exps.weight	220	1.789	20	4456448
blk.19.ffn_down_exps.weight	228	1.788	21	4456448
blk.20.ffn_down_exps.weight	129	1.782	18	4456448
blk.37.ffn_up_exps.weight	147	1.779	21	4456448
blk.0.ffn_up_exps.weight	107	1.772	21	4456448
blk.25.ffn_up_exps.weight	81	1.772	21	4456448
blk.5.ffn_up_exps.weight	203	1.768	21	4456448
blk.5.ffn_down_exps.weight	203	1.750	21	4456448
blk.39.ffn_up_exps.weight	214	1.747	18	4456448
blk.7.ffn_up_exps.weight	152	1.746	19	4456448
blk.19.ffn_down_exps.weight	158	1.739	20	4456448
blk.39.ffn_down_exps.weight	142	1.737	21	4456448
blk.39.ffn_up_exps.weight	142	1.736	21	4456448
blk.9.ffn_up_exps.weight	102	1.734	21	4456448
blk.10.ffn_up_exps.weight	48	1.726	18	4456448
blk.5.ffn_down_exps.weight	107	1.725	20	4456448
blk.2.ffn_up_exps.weight	125	1.724	19	4456448
blk.7.ffn_down_exps.weight	152	1.720	19	4456448
blk.39.ffn_down_exps.weight	214	1.713	18	4456448
blk.25.ffn_down_exps.weight	199	1.708	19	4456448
blk.9.ffn_up_exps.weight	236	1.702	20	4456448
blk.4.ffn_up_exps.weight	33	1.696	20	4456448
blk.25.ffn_down_exps.weight	48	1.695	24	4456448
blk.10.ffn_down_exps.weight	48	1.694	18	4456448
blk.22.ffn_up_exps.weight	33	1.693	20	4456448
blk.4.ffn_down_exps.weight	33	1.693	20	4456448
blk.29.ffn_down_exps.weight	48	1.690	18	4456448
blk.2.ffn_down_exps.weight	125	1.685	19	4456448
blk.20.ffn_up_exps.weight	129	1.685	18	4456448
blk.6.ffn_down_exps.weight	113	1.684	18	4456448
blk.5.ffn_up_exps.weight	107	1.682	20	4456448
blk.6.ffn_up_exps.weight	113	1.675	18	4456448
blk.14.ffn_down_exps.weight	67	1.674	19	4456448
blk.31.ffn_down_exps.weight	187	1.670	18	4456448
blk.31.ffn_up_exps.weight	187	1.670	18	4456448
blk.4.ffn_down_exps.weight	197	1.667	20	4456448
blk.25.ffn_up_exps.weight	48	1.664	24	4456448
blk.39.ffn_up_exps.weight	157	1.660	18	4456448
blk.9.ffn_down_exps.weight	236	1.657	20	4456448
blk.25.ffn_up_exps.weight	199	1.643	19	4456448
blk.7.ffn_down_exps.weight	141	1.640	19	4456448
blk.2.ffn_down_exps.weight	74	1.635	18	4456448
blk.10.ffn_up_exps.weight	193	1.624	18	4456448
blk.3.ffn_up_exps.weight	223	1.615	20	4456448
blk.7.ffn_up_exps.weight	141	1.609	19	4456448
blk.2.ffn_up_exps.weight	74	1.606	18	4456448
blk.13.ffn_up_exps.weight	54	1.602	18	4456448
blk.2.ffn_down_exps.weight	77	1.601	18	4456448
blk.35.ffn_up_exps.weight	255	1.599	21	4456448
blk.4.ffn_down_exps.weight	46	1.597	18	4456448
blk.29.ffn_up_exps.weight	48	1.596	18	4456448
blk.4.ffn_up_exps.weight	46	1.595	18	4456448
blk.10.ffn_down_exps.weight	78	1.589	15	4456448
blk.5.ffn_down_exps.weight	253	1.586	15	4456448
blk.33.ffn_up_exps.weight	58	1.583	19	4456448
blk.20.ffn_up_exps.weight	105	1.582	16	4456448
blk.14.ffn_up_exps.weight	67	1.581	19	4456448
blk.39.ffn_down_exps.weight	157	1.580	18	4456448
blk.31.ffn_down_exps.weight	180	1.576	21	4456448
blk.10.ffn_down_exps.weight	193	1.575	18	4456448
blk.2.ffn_up_exps.weight	77	1.574	18	4456448
blk.3.ffn_down_exps.weight	223	1.574	20	4456448
blk.35.ffn_down_exps.weight	107	1.569	17	4456448
blk.20.ffn_down_exps.weight	105	1.567	16	4456448
blk.31.ffn_up_exps.weight	180	1.564	21	4456448
blk.26.ffn_up_exps.weight	104	1.562	16	4456448
blk.4.ffn_up_exps.weight	197	1.562	20	4456448
blk.12.ffn_up_exps.weight	4	1.560	17	4456448
blk.25.ffn_up_exps.weight	44	1.560	17	4456448
blk.5.ffn_up_exps.weight	253	1.556	15	4456448
blk.4.ffn_down_exps.weight	239	1.554	18	4456448
blk.10.ffn_up_exps.weight	78	1.545	15	4456448
blk.35.ffn_up_exps.weight	158	1.545	18	4456448
blk.1.ffn_up_exps.weight	36	1.542	17	4456448
blk.9.ffn_down_exps.weight	148	1.536	17	4456448
blk.13.ffn_down_exps.weight	54	1.532	18	4456448
blk.20.ffn_up_exps.weight	196	1.529	16	4456448
blk.35.ffn_down_exps.weight	255	1.528	21	4456448
blk.4.ffn_up_exps.weight	239	1.526	18	4456448
blk.33.ffn_down_exps.weight	58	1.523	19	4456448
blk.25.ffn_down_exps.weight	44	1.521	17	4456448
blk.35.ffn_down_exps.weight	158	1.520	18	4456448
blk.4.ffn_down_exps.weight	65	1.516	16	4456448
blk.30.ffn_up_exps.weight	213	1.515	19	4456448
blk.4.ffn_up_exps.weight	65	1.512	16	4456448
blk.1.ffn_up_exps.weight	155	1.508	17	4456448
blk.37.ffn_up_exps.weight	253	1.502	17	4456448
blk.12.ffn_down_exps.weight	4	1.495	17	4456448
blk.35.ffn_up_exps.weight	107	1.492	17	4456448
blk.1.ffn_down_exps.weight	36	1.491	17	4456448
blk.22.ffn_up_exps.weight	240	1.483	17	4456448
blk.9.ffn_up_exps.weight	148	1.481	17	4456448
blk.14.ffn_up_exps.weight	237	1.477	15	4456448
blk.37.ffn_down_exps.weight	180	1.477	17	4456448
blk.22.ffn_down_exps.weight	240	1.468	17	4456448
blk.4.ffn_up_exps.weight	146	1.465	16	4456448
blk.10.ffn_up_exps.weight	35	1.461	15	4456448
blk.1.ffn_down_exps.weight	155	1.457	17	4456448
blk.26.ffn_down_exps.weight	104	1.456	16	4456448
blk.14.ffn_down_exps.weight	237	1.453	15	4456448
blk.37.ffn_down_exps.weight	253	1.448	17	4456448
blk.15.ffn_down_exps.weight	29	1.445	14	4456448
blk.1.ffn_up_exps.weight	86	1.443	16	4456448
blk.28.ffn_up_exps.weight	80	1.440	16	4456448
blk.18.ffn_up_exps.weight	118	1.439	15	4456448
blk.28.ffn_down_exps.weight	80	1.437	16	4456448
blk.20.ffn_down_exps.weight	196	1.433	16	4456448
blk.5.ffn_up_exps.weight	141	1.432	16	4456448
blk.5.ffn_down_exps.weight	141	1.431	16	4456448
blk.13.ffn_down_exps.weight	13	1.428	16	4456448
blk.10.ffn_down_exps.weight	35	1.425	15	4456448
blk.2.ffn_down_exps.weight	174	1.425	16	4456448
blk.30.ffn_down_exps.weight	120	1.423	16	4456448
blk.35.ffn_up_exps.weight	25	1.423	18	4456448
blk.2.ffn_up_exps.weight	174	1.420	16	4456448
blk.27.ffn_up_exps.weight	177	1.420	15	4456448
blk.4.ffn_down_exps.weight	146	1.410	16	4456448
blk.21.ffn_down_exps.weight	203	1.409	17	4456448
blk.35.ffn_down_exps.weight	25	1.403	18	4456448
blk.15.ffn_up_exps.weight	29	1.402	14	4456448
blk.23.ffn_up_exps.weight	124	1.402	16	4456448
blk.21.ffn_up_exps.weight	203	1.400	17	4456448
blk.30.ffn_up_exps.weight	120	1.399	16	4456448
blk.4.ffn_down_exps.weight	188	1.397	16	4456448
blk.16.ffn_up_exps.weight	255	1.395	15	4456448
blk.1.ffn_down_exps.weight	86	1.394	16	4456448
blk.22.ffn_up_exps.weight	136	1.394	15	4456448
blk.0.ffn_down_exps.weight	132	1.392	16	4456448
blk.15.ffn_up_exps.weight	206	1.392	15	4456448
blk.21.ffn_down_exps.weight	9	1.392	17	4456448
blk.37.ffn_up_exps.weight	11	1.392	15	4456448
blk.21.ffn_up_exps.weight	9	1.389	17	4456448
