seq,layer,row,rank,expert_idx,weight,sort_score,logit,bias,topk_tensor,weights_tensor
279,5,0,6,95,0.293186724,22.0742149,-0.879956782,21.7810287,ffn_moe_topk-5,ffn_moe_weights-5
280,5,0,7,11,0.319636583,22.0736809,-0.7554425,21.7540436,ffn_moe_topk-5,ffn_moe_weights-5
281,5,1,0,163,0.529732943,22.1978245,0.119072333,21.6680908,ffn_moe_topk-5,ffn_moe_weights-5
282,5,1,1,246,0.43605414,22.0911522,-0.257191837,21.655098,ffn_moe_topk-5,ffn_moe_weights-5
283,5,1,2,95,0.297094703,22.0781231,-0.861171126,21.7810287,ffn_moe_topk-5,ffn_moe_weights-5
284,5,1,3,175,0.354816467,22.0758781,-0.597934186,21.7210617,ffn_moe_topk-5,ffn_moe_weights-5
285,5,1,4,67,0.362481892,22.0755482,-0.564608097,21.7130661,ffn_moe_topk-5,ffn_moe_weights-5
286,5,1,5,76,0.376688153,22.0747623,-0.503629267,21.6980743,ffn_moe_topk-5,ffn_moe_weights-5
287,5,1,6,226,0.383562416,22.0746403,-0.474454671,21.6910782,ffn_moe_topk-5,ffn_moe_weights-5
288,5,1,7,26,0.382412821,22.0744896,-0.479319572,21.6920776,ffn_moe_topk-5,ffn_moe_weights-5
289,5,2,0,217,0.494161218,22.252203,-0.0233560707,21.7580414,ffn_moe_topk-5,ffn_moe_weights-5
290,5,2,1,118,0.422757506,22.0988445,-0.311463773,21.6760864,ffn_moe_topk-5,ffn_moe_weights-5
291,5,2,2,114,0.580313802,22.0874939,0.324061573,21.5071793,ffn_moe_topk-5,ffn_moe_weights-5
292,5,2,3,156,0.590418339,22.0806065,0.365695089,21.4901886,ffn_moe_topk-5,ffn_moe_weights-5
293,5,2,4,199,0.429963112,22.0800629,-0.282001674,21.6501007,ffn_moe_topk-5,ffn_moe_weights-5
294,5,2,5,63,0.381600797,22.0786762,-0.482759118,21.6970749,ffn_moe_topk-5,ffn_moe_weights-5
295,5,2,6,4,0.333815455,22.0738659,-0.690978467,21.7400513,ffn_moe_topk-5,ffn_moe_weights-5
296,5,2,7,254,0.283533335,22.0725574,-0.927002072,21.7890244,ffn_moe_topk-5,ffn_moe_weights-5
297,5,3,0,166,0.458193511,22.1922474,-0.167617321,21.7340546,ffn_moe_topk-5,ffn_moe_weights-5
298,5,3,1,206,0.328794271,22.093832,-0.713643432,21.7650375,ffn_moe_topk-5,ffn_moe_weights-5
299,5,3,2,127,0.585524976,22.0867081,0.345496058,21.5011826,ffn_moe_topk-5,ffn_moe_weights-5
300,5,3,3,2,0.466540754,22.0796623,-0.134037361,21.613121,ffn_moe_topk-5,ffn_moe_weights-5
301,5,3,4,251,0.63580209,22.0790157,0.557189822,21.4432144,ffn_moe_topk-5,ffn_moe_weights-5
302,5,3,5,196,0.39832294,22.0784073,-0.412457734,21.6800842,ffn_moe_topk-5,ffn_moe_weights-5
303,5,3,6,199,0.425309449,22.0754108,-0.301014572,21.6501007,ffn_moe_topk-5,ffn_moe_weights-5
304,5,3,7,238,0.593154609,22.0753479,0.3770217,21.482193,ffn_moe_topk-5,ffn_moe_weights-5
305,5,4,0,238,0.72733134,22.2095242,0.981124699,21.482193,ffn_moe_topk-5,ffn_moe_weights-5
306,5,4,1,127,0.634735465,22.1359177,0.552586377,21.5011826,ffn_moe_topk-5,ffn_moe_weights-5
307,5,4,2,84,0.661432445,22.1226368,0.66968441,21.4612045,ffn_moe_topk-5,ffn_moe_weights-5
308,5,4,3,22,0.384456038,22.1165123,-0.47067681,21.7320557,ffn_moe_topk-5,ffn_moe_weights-5
309,5,4,4,74,0.475146651,22.1122551,-0.0994954333,21.6371078,ffn_moe_topk-5,ffn_moe_weights-5
310,5,4,5,131,0.412516743,22.1115913,-0.353570968,21.6990738,ffn_moe_topk-5,ffn_moe_weights-5
311,5,4,6,199,0.461449623,22.1115494,-0.154508144,21.6501007,ffn_moe_topk-5,ffn_moe_weights-5
312,5,4,7,125,0.568369865,22.1055336,0.275203288,21.5371628,ffn_moe_topk-5,ffn_moe_weights-5
313,5,5,0,41,0.912882447,22.3051243,2.34934855,21.3922424,ffn_moe_topk-5,ffn_moe_weights-5
314,5,5,1,196,0.52403903,22.2041225,0.0962302834,21.6800842,ffn_moe_topk-5,ffn_moe_weights-5
315,5,5,2,46,0.503960609,22.1140842,0.0158429295,21.6101227,ffn_moe_topk-5,ffn_moe_weights-5
316,5,5,3,18,0.384847432,22.0969143,-0.469023317,21.7120667,ffn_moe_topk-5,ffn_moe_weights-5
317,5,5,4,11,0.334195107,22.0882378,-0.689271748,21.7540436,ffn_moe_topk-5,ffn_moe_weights-5
318,5,5,5,157,0.305539042,22.0765724,-0.821058333,21.7710342,ffn_moe_topk-5,ffn_moe_weights-5
319,5,5,6,130,0.288758636,22.0737858,-0.901420593,21.7850266,ffn_moe_topk-5,ffn_moe_weights-5
320,5,5,7,173,0.306643188,22.073679,-0.815859854,21.7670364,ffn_moe_topk-5,ffn_moe_weights-5
321,5,6,0,122,0.790859103,22.1900978,1.33011186,21.3992386,ffn_moe_topk-5,ffn_moe_weights-5
322,5,6,1,210,0.64245379,22.1566296,0.586030424,21.5141754,ffn_moe_topk-5,ffn_moe_weights-5
323,5,6,2,183,0.392597795,22.1166573,-0.43640554,21.7240601,ffn_moe_topk-5,ffn_moe_weights-5
324,5,6,3,182,0.698116899,22.115345,0.83834666,21.4172287,ffn_moe_topk-5,ffn_moe_weights-5
325,5,6,4,16,0.360063791,22.1141071,-0.575087249,21.7540436,ffn_moe_topk-5,ffn_moe_weights-5
326,5,6,5,54,0.576019287,22.0991898,0.306453049,21.5231705,ffn_moe_topk-5,ffn_moe_weights-5
327,5,6,6,84,0.637568533,22.098774,0.56482619,21.4612045,ffn_moe_topk-5,ffn_moe_weights-5
328,5,6,7,234,0.455848098,22.0969543,-0.177068695,21.6411057,ffn_moe_topk-5,ffn_moe_weights-5
329,5,7,0,91,0.740077138,22.2082787,1.04636967,21.4682007,ffn_moe_topk-5,ffn_moe_weights-5
330,5,7,1,49,0.566061199,22.1481991,0.265798658,21.5821381,ffn_moe_topk-5,ffn_moe_weights-5
331,5,7,2,82,0.495294988,22.1024189,-0.0188205577,21.6071243,ffn_moe_topk-5,ffn_moe_weights-5
332,5,7,3,57,0.432116747,22.0992088,-0.273219943,21.6670914,ffn_moe_topk-5,ffn_moe_weights-5
333,5,7,4,122,0.696245492,22.0954838,0.829482436,21.3992386,ffn_moe_topk-5,ffn_moe_weights-5
334,5,7,5,63,0.39453277,22.091608,-0.428298056,21.6970749,ffn_moe_topk-5,ffn_moe_weights-5
335,5,7,6,8,0.65559876,22.089819,0.643741548,21.4342194,ffn_moe_topk-5,ffn_moe_weights-5
336,5,7,7,210,0.574983358,22.089159,0.302212626,21.5141754,ffn_moe_topk-5,ffn_moe_weights-5
337,5,8,0,207,0.690078855,22.1622772,0.800487995,21.4721985,ffn_moe_topk-5,ffn_moe_weights-5
338,5,8,1,156,0.640694678,22.1308842,0.578380704,21.4901886,ffn_moe_topk-5,ffn_moe_weights-5
339,5,8,2,2,0.513091981,22.1262131,0.0523798726,21.613121,ffn_moe_topk-5,ffn_moe_weights-5
340,5,8,3,123,0.379982501,22.1230316,-0.489622325,21.7430496,ffn_moe_topk-5,ffn_moe_weights-5
341,5,8,4,157,0.35133341,22.1223679,-0.6131832,21.7710342,ffn_moe_topk-5,ffn_moe_weights-5
342,5,8,5,255,0.431443244,22.1215229,-0.275965095,21.6900787,ffn_moe_topk-5,ffn_moe_weights-5
343,5,8,6,145,0.342274994,22.1213055,-0.653172433,21.7790298,ffn_moe_topk-5,ffn_moe_weights-5
344,5,8,7,108,0.341376811,22.1204071,-0.657164633,21.7790298,ffn_moe_topk-5,ffn_moe_weights-5
345,5,9,0,80,0.725169003,22.2963123,0.970248401,21.5711441,ffn_moe_topk-5,ffn_moe_weights-5
346,5,9,1,207,0.817193031,22.2893906,1.49744451,21.4721985,ffn_moe_topk-5,ffn_moe_weights-5
347,5,9,2,36,0.771272063,22.1605167,1.2155081,21.3892441,ffn_moe_topk-5,ffn_moe_weights-5
348,5,9,3,84,0.668015361,22.1292191,0.699222326,21.4612045,ffn_moe_topk-5,ffn_moe_weights-5
349,5,9,4,127,0.607857764,22.1090412,0.438316315,21.5011826,ffn_moe_topk-5,ffn_moe_weights-5
350,5,9,5,105,0.536336064,22.0914898,0.145601064,21.5551529,ffn_moe_topk-5,ffn_moe_weights-5
351,5,9,6,52,0.73846662,22.0897312,1.03801394,21.351265,ffn_moe_topk-5,ffn_moe_weights-5
352,5,9,7,125,0.550487101,22.0876503,0.202638909,21.5371628,ffn_moe_topk-5,ffn_moe_weights-5
353,5,10,0,2,0.53368485,22.1468067,0.134943873,21.613121,ffn_moe_topk-5,ffn_moe_weights-5
354,5,10,1,112,0.42295146,22.1380157,-0.310668856,21.715065,ffn_moe_topk-5,ffn_moe_weights-5
355,5,10,2,220,0.364102423,22.1331387,-0.557602227,21.7690353,ffn_moe_topk-5,ffn_moe_weights-5
356,5,10,3,125,0.592957139,22.1301193,0.376203448,21.5371628,ffn_moe_topk-5,ffn_moe_weights-5
357,5,10,4,249,0.52611208,22.1292381,0.104543507,21.6031265,ffn_moe_topk-5,ffn_moe_weights-5
358,5,10,5,63,0.431479454,22.1285553,-0.275817543,21.6970749,ffn_moe_topk-5,ffn_moe_weights-5
359,5,10,6,74,0.490421921,22.1275291,-0.0383169651,21.6371078,ffn_moe_topk-5,ffn_moe_weights-5
360,5,10,7,157,0.353579491,22.1246128,-0.603341818,21.7710342,ffn_moe_topk-5,ffn_moe_weights-5
361,5,11,0,126,0.771416545,22.2026367,1.21632707,21.431221,ffn_moe_topk-5,ffn_moe_weights-5
362,5,11,1,27,0.625973105,22.1141624,0.51497972,21.4881897,ffn_moe_topk-5,ffn_moe_weights-5
363,5,11,2,8,0.679446816,22.1136665,0.751230597,21.4342194,ffn_moe_topk-5,ffn_moe_weights-5
364,5,11,3,84,0.645970047,22.1071739,0.601371646,21.4612045,ffn_moe_topk-5,ffn_moe_weights-5
365,5,11,4,91,0.638936222,22.1071377,0.570749819,21.4682007,ffn_moe_topk-5,ffn_moe_weights-5
366,5,11,5,248,0.451403767,22.1035042,-0.195000544,21.6520996,ffn_moe_topk-5,ffn_moe_weights-5
367,5,11,6,238,0.620391726,22.1025848,0.491211176,21.482193,ffn_moe_topk-5,ffn_moe_weights-5
368,5,11,7,29,0.449663162,22.1017628,-0.202031732,21.6520996,ffn_moe_topk-5,ffn_moe_weights-5
369,5,12,0,175,0.432456106,22.1535187,-0.271837234,21.7210617,ffn_moe_topk-5,ffn_moe_weights-5
370,5,12,1,102,0.652262568,22.128458,0.62899965,21.4761963,ffn_moe_topk-5,ffn_moe_weights-5
371,5,12,2,144,0.543176711,22.1273136,0.173137948,21.584137,ffn_moe_topk-5,ffn_moe_weights-5
372,5,12,3,222,0.383168429,22.122221,-0.476121426,21.7390518,ffn_moe_topk-5,ffn_moe_weights-5
373,5,12,4,123,0.375383377,22.118433,-0.509190202,21.7430496,ffn_moe_topk-5,ffn_moe_weights-5
374,5,12,5,255,0.426521748,22.1166,-0.296056688,21.6900787,ffn_moe_topk-5,ffn_moe_weights-5
375,5,12,6,125,0.576585829,22.1137486,0.308773458,21.5371628,ffn_moe_topk-5,ffn_moe_weights-5
376,5,12,7,163,0.445067346,22.1131573,-0.220621213,21.6680908,ffn_moe_topk-5,ffn_moe_weights-5
377,5,13,0,207,0.712094128,22.1842918,0.905576527,21.4721985,ffn_moe_topk-5,ffn_moe_weights-5
378,5,13,1,182,0.754038572,22.1712666,1.12026858,21.4172287,ffn_moe_topk-5,ffn_moe_weights-5
379,5,13,2,156,0.646960855,22.1371498,0.605706692,21.4901886,ffn_moe_topk-5,ffn_moe_weights-5
380,5,13,3,168,0.457706958,22.1297951,-0.169577345,21.6720886,ffn_moe_topk-5,ffn_moe_weights-5
381,5,13,4,125,0.592472672,22.1296349,0.374196678,21.5371628,ffn_moe_topk-5,ffn_moe_weights-5
382,5,13,5,8,0.694685102,22.1289043,0.822114885,21.4342194,ffn_moe_topk-5,ffn_moe_weights-5
383,5,13,6,85,0.364103645,22.1231441,-0.557596982,21.7590408,ffn_moe_topk-5,ffn_moe_weights-5
384,5,13,7,255,0.432859331,22.1229382,-0.270194679,21.6900787,ffn_moe_topk-5,ffn_moe_weights-5
385,5,14,0,36,0.89021647,22.2794609,2.0929544,21.3892441,ffn_moe_topk-5,ffn_moe_weights-5
386,5,14,1,52,0.892561138,22.2438259,2.11717248,21.351265,ffn_moe_topk-5,ffn_moe_weights-5
387,5,14,2,207,0.765372217,22.2375698,1.18236196,21.4721985,ffn_moe_topk-5,ffn_moe_weights-5
388,5,14,3,84,0.646368861,22.1075726,0.603115916,21.4612045,ffn_moe_topk-5,ffn_moe_weights-5
389,5,14,4,19,0.683493435,22.0897274,0.769873023,21.4062347,ffn_moe_topk-5,ffn_moe_weights-5
390,5,14,5,182,0.667391658,22.0846195,0.696411371,21.4172287,ffn_moe_topk-5,ffn_moe_weights-5
391,5,14,6,221,0.527431846,22.0805855,0.109837726,21.553154,ffn_moe_topk-5,ffn_moe_weights-5
392,5,14,7,251,0.633566022,22.0767803,0.547545671,21.4432144,ffn_moe_topk-5,ffn_moe_weights-5
393,5,15,0,168,0.444727391,22.1168156,-0.221997604,21.6720886,ffn_moe_topk-5,ffn_moe_weights-5
394,5,15,1,27,0.627321184,22.1155109,0.520741582,21.4881897,ffn_moe_topk-5,ffn_moe_weights-5
395,5,15,2,42,0.392926484,22.1139889,-0.435027331,21.7210617,ffn_moe_topk-5,ffn_moe_weights-5
396,5,15,3,159,0.338612288,22.1116447,-0.669484496,21.7730331,ffn_moe_topk-5,ffn_moe_weights-5
397,5,15,4,157,0.340563297,22.1115971,-0.660785019,21.7710342,ffn_moe_topk-5,ffn_moe_weights-5
398,5,15,5,220,0.341381699,22.1104164,-0.657142937,21.7690353,ffn_moe_topk-5,ffn_moe_weights-5
399,5,15,6,250,0.362348408,22.1103954,-0.565185845,21.7480469,ffn_moe_topk-5,ffn_moe_weights-5
400,5,15,7,130,0.325015426,22.1100426,-0.73081708,21.7850266,ffn_moe_topk-5,ffn_moe_weights-5
401,5,16,0,11,0.896902382,22.6509457,2.16327119,21.7540436,ffn_moe_topk-5,ffn_moe_weights-5
402,5,16,1,62,0.568159461,22.1103191,0.274345726,21.54216,ffn_moe_topk-5,ffn_moe_weights-5
403,5,16,2,29,0.417127192,22.0692272,-0.334577739,21.6520996,ffn_moe_topk-5,ffn_moe_weights-5
404,5,16,3,16,0.309216499,22.0632591,-0.803784728,21.7540436,ffn_moe_topk-5,ffn_moe_weights-5
405,5,16,4,35,0.287117839,22.062149,-0.909423411,21.775032,ffn_moe_topk-5,ffn_moe_weights-5
406,5,16,5,38,0.302841395,22.061882,-0.833803713,21.7590408,ffn_moe_topk-5,ffn_moe_weights-5
407,5,16,6,21,0.308498293,22.0595436,-0.80714941,21.7510452,ffn_moe_topk-5,ffn_moe_weights-5
408,5,16,7,169,0.329274803,22.0593319,-0.711466789,21.7300568,ffn_moe_topk-5,ffn_moe_weights-5
409,6,0,0,36,0.356710196,15.9265518,-0.589671552,15.5698414,ffn_moe_topk-6,ffn_moe_weights-6
410,6,0,1,173,0.354784489,15.8856449,-0.59807384,15.5308609,ffn_moe_topk-6,ffn_moe_weights-6
411,6,0,2,106,0.371445239,15.8813257,-0.5260216,15.5098801,ffn_moe_topk-6,ffn_moe_weights-6
412,6,0,3,42,0.33296296,15.878829,-0.694814265,15.545866,ffn_moe_topk-6,ffn_moe_weights-6
413,6,0,4,211,0.302006096,15.8598557,-0.83776319,15.5578499,ffn_moe_topk-6,ffn_moe_weights-6
414,6,0,5,64,0.197493732,15.852294,-1.40203285,15.6548004,ffn_moe_topk-6,ffn_moe_weights-6
415,6,0,6,60,0.213417441,15.8502293,-1.30444765,15.6368122,ffn_moe_topk-6,ffn_moe_weights-6
416,6,0,7,240,0.288845897,15.8497,-0.900995672,15.560854,ffn_moe_topk-6,ffn_moe_weights-6
417,6,1,0,173,0.499469727,16.0303307,-0.00212103687,15.5308609,ffn_moe_topk-6,ffn_moe_weights-6
418,6,1,1,202,0.408752918,15.9815922,-0.369123131,15.5728397,ffn_moe_topk-6,ffn_moe_weights-6
419,6,1,2,20,0.247028679,15.875843,-1.1145227,15.6288147,ffn_moe_topk-6,ffn_moe_weights-6
420,6,1,3,87,0.234525457,15.8743382,-1.18293178,15.6398125,ffn_moe_topk-6,ffn_moe_weights-6
421,6,1,4,60,0.233836666,15.8706493,-1.18677247,15.6368122,ffn_moe_topk-6,ffn_moe_weights-6
422,6,1,5,1,0.253349304,15.8681698,-1.08082819,15.6148205,ffn_moe_topk-6,ffn_moe_weights-6
423,6,1,6,229,0.214871734,15.8666735,-1.29580569,15.6518021,ffn_moe_topk-6,ffn_moe_weights-6
424,6,1,7,0,0.194532171,15.8653221,-1.4208256,15.6707897,ffn_moe_topk-6,ffn_moe_weights-6
425,6,2,0,124,0.765544832,16.3153992,1.18332314,15.5498543,ffn_moe_topk-6,ffn_moe_weights-6
426,6,2,1,173,0.441149145,15.9720097,-0.236499712,15.5308609,ffn_moe_topk-6,ffn_moe_weights-6
427,6,2,2,21,0.525530696,15.9124804,0.102211729,15.3869495,ffn_moe_topk-6,ffn_moe_weights-6
428,6,2,3,136,0.349600166,15.8894596,-0.620797157,15.5398598,ffn_moe_topk-6,ffn_moe_weights-6
429,6,2,4,211,0.330074191,15.8879242,-0.707849503,15.5578499,ffn_moe_topk-6,ffn_moe_weights-6
430,6,2,5,52,0.47323361,15.8791666,-0.107168071,15.4059334,ffn_moe_topk-6,ffn_moe_weights-6
431,6,2,6,87,0.237546667,15.8773594,-1.16617715,15.6398125,ffn_moe_topk-6,ffn_moe_weights-6
432,6,2,7,1,0.25364694,15.8684673,-1.07925546,15.6148205,ffn_moe_topk-6,ffn_moe_weights-6
433,6,3,0,23,0.248801574,15.9155931,-1.10501409,15.6667919,ffn_moe_topk-6,ffn_moe_weights-6
434,6,3,1,52,0.507064164,15.9129972,0.0282585751,15.4059334,ffn_moe_topk-6,ffn_moe_weights-6
435,6,3,2,227,0.427492321,15.9053879,-0.292089909,15.4778957,ffn_moe_topk-6,ffn_moe_weights-6
436,6,3,3,211,0.341760367,15.8996105,-0.655459285,15.5578499,ffn_moe_topk-6,ffn_moe_weights-6
437,6,3,4,136,0.359687865,15.8995476,-0.576719165,15.5398598,ffn_moe_topk-6,ffn_moe_weights-6
438,6,3,5,85,0.336445779,15.893302,-0.679173648,15.5568562,ffn_moe_topk-6,ffn_moe_weights-6
439,6,3,6,48,0.426941007,15.8868465,-0.294342786,15.4599056,ffn_moe_topk-6,ffn_moe_weights-6
440,6,3,7,50,0.455170959,15.8841066,-0.179798976,15.428936,ffn_moe_topk-6,ffn_moe_weights-6
441,6,4,0,124,0.523856342,16.0737114,0.0954979211,15.5498543,ffn_moe_topk-6,ffn_moe_weights-6
442,6,4,1,182,0.39023459,15.924098,-0.446326286,15.5338631,ffn_moe_topk-6,ffn_moe_weights-6
443,6,4,2,48,0.445593804,15.9054995,-0.21848996,15.4599056,ffn_moe_topk-6,ffn_moe_weights-6
444,6,4,3,255,0.295481801,15.8923197,-0.868907034,15.596838,ffn_moe_topk-6,ffn_moe_weights-6
445,6,4,4,52,0.484683543,15.8906174,-0.0612848327,15.4059334,ffn_moe_topk-6,ffn_moe_weights-6
446,6,4,5,216,0.291206688,15.8880405,-0.889530599,15.5968342,ffn_moe_topk-6,ffn_moe_weights-6
447,6,4,6,179,0.224615142,15.8874111,-1.23897111,15.662796,ffn_moe_topk-6,ffn_moe_weights-6
448,6,4,7,159,0.226863354,15.8856649,-1.22610807,15.658802,ffn_moe_topk-6,ffn_moe_weights-6
449,6,5,0,249,0.67249167,16.2593231,0.719476044,15.586832,ffn_moe_topk-6,ffn_moe_weights-6
450,6,5,1,5,0.530505359,16.0863476,0.122173145,15.5558414,ffn_moe_topk-6,ffn_moe_weights-6
451,6,5,2,6,0.478946388,15.9768333,-0.0842641592,15.4978867,ffn_moe_topk-6,ffn_moe_weights-6
452,6,5,3,114,0.412188083,15.9720373,-0.354927242,15.5598488,ffn_moe_topk-6,ffn_moe_weights-6
453,6,5,4,135,0.404772699,15.9596281,-0.385617763,15.5548553,ffn_moe_topk-6,ffn_moe_weights-6
454,6,5,5,219,0.376035064,15.9578753,-0.50641191,15.5818405,ffn_moe_topk-6,ffn_moe_weights-6
455,6,5,6,146,0.330693096,15.9475069,-0.705052018,15.6168137,ffn_moe_topk-6,ffn_moe_weights-6
456,6,5,7,42,0.39383623,15.939702,-0.431214899,15.545866,ffn_moe_topk-6,ffn_moe_weights-6
457,6,6,0,150,0.602795303,16.2036247,0.41712606,15.6008301,ffn_moe_topk-6,ffn_moe_weights-6
458,6,6,1,199,0.65660274,16.0885239,0.648191214,15.431921,ffn_moe_topk-6,ffn_moe_weights-6
459,6,6,2,21,0.586658657,15.973608,0.35016942,15.3869495,ffn_moe_topk-6,ffn_moe_weights-6
460,6,6,3,254,0.442340434,15.9412136,-0.231668815,15.4988728,ffn_moe_topk-6,ffn_moe_weights-6
461,6,6,4,204,0.43622911,15.9401045,-0.256480366,15.5038757,ffn_moe_topk-6,ffn_moe_weights-6
462,6,6,5,251,0.519955993,15.9338884,0.0798663422,15.4139328,ffn_moe_topk-6,ffn_moe_weights-6
463,6,6,6,84,0.48410666,15.9300203,-0.0635948926,15.4459133,ffn_moe_topk-6,ffn_moe_weights-6
464,6,6,7,211,0.357858717,15.9157085,-0.584670007,15.5578499,ffn_moe_topk-6,ffn_moe_weights-6
465,6,7,0,215,0.492797256,16.1306038,-0.0288127735,15.6378059,ffn_moe_topk-6,ffn_moe_weights-6
466,6,7,1,150,0.492332071,16.0931625,-0.0306742378,15.6008301,ffn_moe_topk-6,ffn_moe_weights-6
467,6,7,2,199,0.562715948,15.9946365,0.252191901,15.431921,ffn_moe_topk-6,ffn_moe_weights-6
468,6,7,3,21,0.54080385,15.9277534,0.163579196,15.3869495,ffn_moe_topk-6,ffn_moe_weights-6
469,6,7,4,254,0.425137103,15.9240103,-0.301719874,15.4988728,ffn_moe_topk-6,ffn_moe_weights-6
470,6,7,5,42,0.371517628,15.9173832,-0.525711596,15.545866,ffn_moe_topk-6,ffn_moe_weights-6
471,6,7,6,154,0.265731871,15.9165344,-1.01638639,15.6508026,ffn_moe_topk-6,ffn_moe_weights-6
472,6,7,7,127,0.269449204,15.9162521,-0.99741888,15.6468029,ffn_moe_topk-6,ffn_moe_weights-6
473,6,8,0,244,0.505370975,16.0422325,0.0214846581,15.5368614,ffn_moe_topk-6,ffn_moe_weights-6
474,6,8,1,106,0.479360878,15.9892406,-0.0826035365,15.5098801,ffn_moe_topk-6,ffn_moe_weights-6
475,6,8,2,125,0.442374498,15.9772425,-0.231530815,15.5348682,ffn_moe_topk-6,ffn_moe_weights-6
476,6,8,3,227,0.4983069,15.976203,-0.00677231234,15.4778957,ffn_moe_topk-6,ffn_moe_weights-6
477,6,8,4,13,0.494029313,15.9749079,-0.0238839295,15.4808788,ffn_moe_topk-6,ffn_moe_weights-6
478,6,8,5,190,0.310630828,15.9654331,-0.797171891,15.6548023,ffn_moe_topk-6,ffn_moe_weights-6
479,6,8,6,233,0.391197383,15.9610367,-0.442281961,15.5698395,ffn_moe_topk-6,ffn_moe_weights-6
480,6,8,7,211,0.400101036,15.9579506,-0.405044019,15.5578499,ffn_moe_topk-6,ffn_moe_weights-6
481,6,9,0,244,0.794949412,16.33181,1.35502136,15.5368614,ffn_moe_topk-6,ffn_moe_weights-6
482,6,9,1,117,0.377640635,15.9524813,-0.499574631,15.5748405,ffn_moe_topk-6,ffn_moe_weights-6
483,6,9,2,187,0.314630926,15.9224606,-0.778557181,15.60783,ffn_moe_topk-6,ffn_moe_weights-6
484,6,9,3,66,0.328942448,15.8797998,-0.712972105,15.5508575,ffn_moe_topk-6,ffn_moe_weights-6
485,6,9,4,121,0.249791607,15.8666096,-1.09972394,15.6168175,ffn_moe_topk-6,ffn_moe_weights-6
486,6,9,5,196,0.194851071,15.8596439,-1.41879177,15.664793,ffn_moe_topk-6,ffn_moe_weights-6
487,6,9,6,98,0.349363595,15.8592319,-0.621837735,15.5098686,ffn_moe_topk-6,ffn_moe_weights-6
488,6,9,7,225,0.190650612,15.8584442,-1.44578815,15.6677933,ffn_moe_topk-6,ffn_moe_weights-6
489,6,10,0,180,0.546984315,16.0738506,0.188493326,15.5268669,ffn_moe_topk-6,ffn_moe_weights-6
490,6,10,1,244,0.458117157,15.9949789,-0.167924955,15.5368614,ffn_moe_topk-6,ffn_moe_weights-6
491,6,10,2,153,0.409513533,15.9653664,-0.365976721,15.5558529,ffn_moe_topk-6,ffn_moe_weights-6
492,6,10,3,229,0.292960167,15.9447622,-0.881050348,15.6518021,ffn_moe_topk-6,ffn_moe_weights-6
493,6,10,4,94,0.523567736,15.9404888,0.0943406522,15.4169216,ffn_moe_topk-6,ffn_moe_weights-6
494,6,10,5,156,0.369760484,15.9316082,-0.53324455,15.5618477,ffn_moe_topk-6,ffn_moe_weights-6
495,6,10,6,53,0.347659349,15.9285173,-0.629343927,15.5808582,ffn_moe_topk-6,ffn_moe_weights-6
496,6,10,7,198,0.280238956,15.9270401,-0.943276703,15.646801,ffn_moe_topk-6,ffn_moe_weights-6
497,6,11,0,159,0.608742356,16.2675438,0.442028642,15.658802,ffn_moe_topk-6,ffn_moe_weights-6
498,6,11,1,180,0.429759413,15.9566259,-0.282832801,15.5268669,ffn_moe_topk-6,ffn_moe_weights-6
499,6,11,2,17,0.294578254,15.9173946,-0.8732512,15.6228161,ffn_moe_topk-6,ffn_moe_weights-6
500,6,11,3,208,0.245094836,15.9078951,-1.12494695,15.6627998,ffn_moe_topk-6,ffn_moe_weights-6
501,6,11,4,255,0.302176565,15.8990145,-0.836954653,15.596838,ffn_moe_topk-6,ffn_moe_weights-6
502,6,11,5,59,0.237943456,15.8977394,-1.16398764,15.6597958,ffn_moe_topk-6,ffn_moe_weights-6
503,6,11,6,212,0.292607427,15.8964376,-0.882753849,15.6038303,ffn_moe_topk-6,ffn_moe_weights-6
504,6,11,7,25,0.222123623,15.8919163,-1.25333345,15.6697922,ffn_moe_topk-6,ffn_moe_weights-6
505,6,12,0,180,0.718531549,16.2453976,0.937189162,15.5268669,ffn_moe_topk-6,ffn_moe_weights-6
506,6,12,1,76,0.35367918,15.955513,-0.60290575,15.6018333,ffn_moe_topk-6,ffn_moe_weights-6
507,6,12,2,70,0.321442872,15.9462633,-0.747148752,15.6248207,ffn_moe_topk-6,ffn_moe_weights-6
508,6,12,3,35,0.307448417,15.9412565,-0.812075436,15.6338081,ffn_moe_topk-6,ffn_moe_weights-6
509,6,12,4,231,0.426324964,15.9382076,-0.296861202,15.5118828,ffn_moe_topk-6,ffn_moe_weights-6
510,6,12,5,135,0.38279894,15.9376545,-0.477685153,15.5548553,ffn_moe_topk-6,ffn_moe_weights-6
511,6,12,6,87,0.293795705,15.9336081,-0.877019823,15.6398125,ffn_moe_topk-6,ffn_moe_weights-6
512,6,12,7,34,0.326623023,15.933444,-0.723498642,15.6068211,ffn_moe_topk-6,ffn_moe_weights-6
513,6,13,0,70,0.417617768,16.0424385,-0.33256036,15.6248207,ffn_moe_topk-6,ffn_moe_weights-6
514,6,13,1,180,0.490246326,16.0171127,-0.0390195623,15.5268669,ffn_moe_topk-6,ffn_moe_weights-6
515,6,13,2,112,0.323493719,15.9932842,-0.737762034,15.6697903,ffn_moe_topk-6,ffn_moe_weights-6
516,6,13,3,251,0.568601608,15.9825344,0.276148051,15.4139328,ffn_moe_topk-6,ffn_moe_weights-6
