seq,t_ms,op,tensor,expert_idx,expert_bytes,cache_hit,pack_hit,ram_hit,copy_ms
278,264.200,cpu_gate_route,blk.3.ffn_gate_exps.weight,174,4030464,0,0,0,0.000
279,264.200,cpu_up_route,blk.3.ffn_up_exps.weight,11,4030464,0,0,0,0.000
280,264.200,cpu_gate_route,blk.3.ffn_gate_exps.weight,11,4030464,0,0,0,0.000
281,264.200,cpu_up_route,blk.3.ffn_up_exps.weight,163,4030464,0,0,0,0.000
282,264.200,cpu_gate_route,blk.3.ffn_gate_exps.weight,163,4030464,0,0,0,0.000
283,264.200,cpu_up_route,blk.3.ffn_up_exps.weight,41,4030464,0,0,0,0.000
284,264.200,cpu_gate_route,blk.3.ffn_gate_exps.weight,41,4030464,0,0,0,0.000
285,264.200,cpu_up_route,blk.3.ffn_up_exps.weight,26,4030464,0,0,0,0.000
286,264.201,cpu_gate_route,blk.3.ffn_gate_exps.weight,26,4030464,0,0,0,0.000
287,264.201,cpu_up_route,blk.3.ffn_up_exps.weight,166,4030464,0,0,0,0.000
